county,year,estimate,start_age
Alamance,2006,5328,0
Alexander,2006,5328,0
Alleghany,2006,5172,0
Anson,2006,5172,0
Ashe,2006,5172,0
Avery,2006,5172,0
Beaufort,2006,5328,0
Bertie,2006,5172,0
Bladen,2006,5328,0
Brunswick,2006,5328,0
Buncombe,2006,5328,0
Burke,2006,5172,0
Cabarrus,2006,6060,0
Caldwell,2006,5328,0
Camden,2006,5172,0
Carteret,2006,5328,0
Caswell,2006,5172,0
Catawba,2006,5328,0
Chatham,2006,7164,0
Cherokee,2006,5172,0
Chowan,2006,5172,0
Clay,2006,5328,0
Cleveland,2006,5172,0
Columbus,2006,5172,0
Craven,2006,5328,0
Cumberland,2006,4860,0
Currituck,2006,5172,0
Dare,2006,5856,0
Davidson,2006,4728,0
Davie,2006,5328,0
Duplin,2006,5172,0
Durham,2006,6828,0
Edgecombe,2006,5328,0
Forsyth,2006,6108,0
Franklin,2006,5172,0
Gaston,2006,5328,0
Gates,2006,5172,0
Graham,2006,5172,0
Granville,2006,5328,0
Greene,2006,5328,0
Guilford,2006,5940,0
Halifax,2006,5172,0
Harnett,2006,5328,0
Haywood,2006,5172,0
Henderson,2006,5328,0
Hertford,2006,5172,0
Hoke,2006,5172,0
Hyde,2006,5328,0
Iredell,2006,5328,0
Jackson,2006,5328,0
Johnston,2006,4896,0
Jones,2006,5172,0
Lee,2006,5328,0
Lenoir,2006,5172,0
Lincoln,2006,5328,0
Macon,2006,5172,0
Madison,2006,5856,0
Martin,2006,5172,0
McDowell,2006,5172,0
Mecklenburg,2006,6324,0
Mitchell,2006,5664,0
Montgomery,2006,5532,0
Moore,2006,5172,0
Nash,2006,5328,0
New Hanover,2006,6108,0
Northampton,2006,5172,0
Onslow,2006,4896,0
Orange,2006,7776,0
Pamlico,2006,5172,0
Pasquotank,2006,6036,0
Pender,2006,5328,0
Perquimans,2006,5172,0
Person,2006,5328,0
Pitt,2006,5088,0
Polk,2006,5328,0
Randolph,2006,5172,0
Richmond,2006,5172,0
Robeson,2006,5172,0
Rockingham,2006,5172,0
Rowan,2006,5328,0
Rutherford,2006,5172,0
Sampson,2006,5172,0
Scotland,2006,5172,0
Stanly,2006,5328,0
Stokes,2006,5328,0
Surry,2006,5172,0
Swain,2006,5328,0
Transylvania,2006,5172,0
Tyrrell,2006,5172,0
Union,2006,6108,0
Vance,2006,5328,0
Wake,2006,7836,0
Warren,2006,5172,0
Washington,2006,5172,0
Watauga,2006,5940,0
Wayne,2006,5172,0
Wilkes,2006,5328,0
Wilson,2006,5172,0
Yadkin,2006,5172,0
Yancey,2006,5172,0
Alamance,2006,5112,1
Alexander,2006,5112,1
Alleghany,2006,5112,1
Anson,2006,5112,1
Ashe,2006,5112,1
Avery,2006,5112,1
Beaufort,2006,5112,1
Bertie,2006,5124,1
Bladen,2006,5112,1
Brunswick,2006,5112,1
Buncombe,2006,5112,1
Burke,2006,5112,1
Cabarrus,2006,6024,1
Caldwell,2006,5112,1
Camden,2006,5112,1
Carteret,2006,5112,1
Caswell,2006,5112,1
Catawba,2006,5112,1
Chatham,2006,6744,1
Cherokee,2006,5112,1
Chowan,2006,5112,1
Clay,2006,5112,1
Cleveland,2006,5112,1
Columbus,2006,5112,1
Craven,2006,5112,1
Cumberland,2006,4788,1
Currituck,2006,5112,1
Dare,2006,5436,1
Davidson,2006,4860,1
Davie,2006,5112,1
Duplin,2006,5112,1
Durham,2006,6528,1
Edgecombe,2006,5112,1
Forsyth,2006,5424,1
Franklin,2006,5112,1
Gaston,2006,5112,1
Gates,2006,5112,1
Graham,2006,5112,1
Granville,2006,5112,1
Greene,2006,5112,1
Guilford,2006,5340,1
Halifax,2006,5112,1
Harnett,2006,5112,1
Haywood,2006,5112,1
Henderson,2006,5112,1
Hertford,2006,5112,1
Hoke,2006,5112,1
Hyde,2006,5112,1
Iredell,2006,5112,1
Jackson,2006,5112,1
Johnston,2006,5016,1
Jones,2006,5112,1
Lee,2006,5112,1
Lenoir,2006,5112,1
Lincoln,2006,5112,1
Macon,2006,5112,1
Madison,2006,5376,1
Martin,2006,5112,1
McDowell,2006,5112,1
Mecklenburg,2006,6048,1
Mitchell,2006,5532,1
Montgomery,2006,5532,1
Moore,2006,5112,1
Nash,2006,5112,1
New Hanover,2006,5868,1
Northampton,2006,5112,1
Onslow,2006,4956,1
Orange,2006,7512,1
Pamlico,2006,5112,1
Pasquotank,2006,5988,1
Pender,2006,5112,1
Perquimans,2006,5112,1
Person,2006,5112,1
Pitt,2006,5016,1
Polk,2006,5256,1
Randolph,2006,5112,1
Richmond,2006,5112,1
Robeson,2006,5112,1
Rockingham,2006,5112,1
Rowan,2006,5112,1
Rutherford,2006,5112,1
Sampson,2006,5112,1
Scotland,2006,5112,1
Stanly,2006,5112,1
Stokes,2006,5112,1
Surry,2006,5112,1
Swain,2006,5112,1
Transylvania,2006,5112,1
Tyrrell,2006,5112,1
Union,2006,6348,1
Vance,2006,5112,1
Wake,2006,7236,1
Warren,2006,5112,1
Washington,2006,5112,1
Watauga,2006,5868,1
Wayne,2006,5112,1
Wilkes,2006,5112,1
Wilson,2006,5112,1
Yadkin,2006,5112,1
Yancey,2006,5112,1
Alamance,2006,5016,2
Alexander,2006,5016,2
Alleghany,2006,4860,2
Anson,2006,4860,2
Ashe,2006,4860,2
Avery,2006,4860,2
Beaufort,2006,5016,2
Bertie,2006,4860,2
Bladen,2006,5016,2
Brunswick,2006,5016,2
Buncombe,2006,5016,2
Burke,2006,4860,2
Cabarrus,2006,5016,2
Caldwell,2006,5016,2
Camden,2006,4860,2
Carteret,2006,5016,2
Caswell,2006,4860,2
Catawba,2006,5016,2
Chatham,2006,5376,2
Cherokee,2006,4860,2
Chowan,2006,4860,2
Clay,2006,5016,2
Cleveland,2006,4860,2
Columbus,2006,4860,2
Craven,2006,5016,2
Cumberland,2006,4788,2
Currituck,2006,4860,2
Dare,2006,5436,2
Davidson,2006,4860,2
Davie,2006,5016,2
Duplin,2006,4860,2
Durham,2006,6528,2
Edgecombe,2006,5016,2
Forsyth,2006,5340,2
Franklin,2006,4860,2
Gaston,2006,5016,2
Gates,2006,4860,2
Graham,2006,4860,2
Granville,2006,5016,2
Greene,2006,5016,2
Guilford,2006,5340,2
Halifax,2006,4860,2
Harnett,2006,5016,2
Haywood,2006,4860,2
Henderson,2006,5016,2
Hertford,2006,4860,2
Hoke,2006,4860,2
Hyde,2006,5016,2
Iredell,2006,5016,2
Jackson,2006,5016,2
Johnston,2006,5016,2
Jones,2006,4860,2
Lee,2006,5016,2
Lenoir,2006,4860,2
Lincoln,2006,5016,2
Macon,2006,4860,2
Madison,2006,5376,2
Martin,2006,4860,2
McDowell,2006,4860,2
Mecklenburg,2006,6048,2
Mitchell,2006,5016,2
Montgomery,2006,4860,2
Moore,2006,4860,2
Nash,2006,5016,2
New Hanover,2006,5868,2
Northampton,2006,4860,2
Onslow,2006,4956,2
Orange,2006,7068,2
Pamlico,2006,4860,2
Pasquotank,2006,5016,2
Pender,2006,5016,2
Perquimans,2006,4860,2
Person,2006,5016,2
Pitt,2006,5016,2
Polk,2006,5256,2
Randolph,2006,4860,2
Richmond,2006,4860,2
Robeson,2006,4860,2
Rockingham,2006,4860,2
Rowan,2006,5016,2
Rutherford,2006,4860,2
Sampson,2006,4860,2
Scotland,2006,4860,2
Stanly,2006,5016,2
Stokes,2006,5016,2
Surry,2006,4860,2
Swain,2006,5016,2
Transylvania,2006,4860,2
Tyrrell,2006,4860,2
Union,2006,6348,2
Vance,2006,5016,2
Wake,2006,7116,2
Warren,2006,4860,2
Washington,2006,4860,2
Watauga,2006,5016,2
Wayne,2006,4860,2
Wilkes,2006,5016,2
Wilson,2006,4860,2
Yadkin,2006,4860,2
Yancey,2006,4860,2
Alamance,2006,4668,3
Alexander,2006,4668,3
Alleghany,2006,4548,3
Anson,2006,4560,3
Ashe,2006,4548,3
Avery,2006,4548,3
Beaufort,2006,4656,3
Bertie,2006,5124,3
Bladen,2006,4656,3
Brunswick,2006,4668,3
Buncombe,2006,4668,3
Burke,2006,4560,3
Cabarrus,2006,5136,3
Caldwell,2006,4668,3
Camden,2006,4548,3
Carteret,2006,4656,3
Caswell,2006,4548,3
Catawba,2006,4668,3
Chatham,2006,5028,3
Cherokee,2006,4548,3
Chowan,2006,4548,3
Clay,2006,4656,3
Cleveland,2006,4560,3
Columbus,2006,4548,3
Craven,2006,4656,3
Cumberland,2006,4464,3
Currituck,2006,4548,3
Dare,2006,5316,3
Davidson,2006,4560,3
Davie,2006,4656,3
Duplin,2006,4548,3
Durham,2006,6228,3
Edgecombe,2006,4668,3
Forsyth,2006,5256,3
Franklin,2006,4548,3
Gaston,2006,4668,3
Gates,2006,4548,3
Graham,2006,4560,3
Granville,2006,4656,3
Greene,2006,4656,3
Guilford,2006,5256,3
Halifax,2006,4548,3
Harnett,2006,4668,3
Haywood,2006,4560,3
Henderson,2006,4656,3
Hertford,2006,4548,3
Hoke,2006,4548,3
Hyde,2006,4668,3
Iredell,2006,4656,3
Jackson,2006,4668,3
Johnston,2006,4668,3
Jones,2006,4560,3
Lee,2006,4656,3
Lenoir,2006,4548,3
Lincoln,2006,4656,3
Macon,2006,4548,3
Madison,2006,5016,3
Martin,2006,4548,3
McDowell,2006,4548,3
Mecklenburg,2006,5760,3
Mitchell,2006,4656,3
Montgomery,2006,4548,3
Moore,2006,4548,3
Nash,2006,4896,3
New Hanover,2006,5496,3
Northampton,2006,4548,3
Onslow,2006,4428,3
Orange,2006,6948,3
Pamlico,2006,4548,3
Pasquotank,2006,4656,3
Pender,2006,4656,3
Perquimans,2006,4548,3
Person,2006,4656,3
Pitt,2006,4668,3
Polk,2006,4668,3
Randolph,2006,4548,3
Richmond,2006,4548,3
Robeson,2006,4560,3
Rockingham,2006,4548,3
Rowan,2006,4656,3
Rutherford,2006,4548,3
Sampson,2006,4548,3
Scotland,2006,4548,3
Stanly,2006,4668,3
Stokes,2006,4656,3
Surry,2006,4548,3
Swain,2006,4668,3
Transylvania,2006,4560,3
Tyrrell,2006,4548,3
Union,2006,5160,3
Vance,2006,4656,3
Wake,2006,6432,3
Warren,2006,4548,3
Washington,2006,4548,3
Watauga,2006,4668,3
Wayne,2006,4548,3
Wilkes,2006,4656,3
Wilson,2006,4560,3
Yadkin,2006,4560,3
Yancey,2006,4548,3
Alamance,2006,4716,6
Alexander,2006,4716,6
Alleghany,2006,4572,6
Anson,2006,4572,6
Ashe,2006,4572,6
Avery,2006,4572,6
Beaufort,2006,4716,6
Bertie,2006,5124,6
Bladen,2006,4716,6
Brunswick,2006,4716,6
Buncombe,2006,4716,6
Burke,2006,4572,6
Cabarrus,2006,5196,6
Caldwell,2006,4716,6
Camden,2006,4572,6
Carteret,2006,4716,6
Caswell,2006,4572,6
Catawba,2006,4716,6
Chatham,2006,4944,6
Cherokee,2006,4572,6
Chowan,2006,4572,6
Clay,2006,4716,6
Cleveland,2006,4572,6
Columbus,2006,4572,6
Craven,2006,4716,6
Cumberland,2006,4560,6
Currituck,2006,4572,6
Dare,2006,5232,6
Davidson,2006,4572,6
Davie,2006,4716,6
Duplin,2006,4572,6
Durham,2006,6144,6
Edgecombe,2006,4716,6
Forsyth,2006,5172,6
Franklin,2006,4572,6
Gaston,2006,4716,6
Gates,2006,4572,6
Graham,2006,4572,6
Granville,2006,4716,6
Greene,2006,4716,6
Guilford,2006,5172,6
Halifax,2006,4572,6
Harnett,2006,4716,6
Haywood,2006,4572,6
Henderson,2006,4716,6
Hertford,2006,4572,6
Hoke,2006,4572,6
Hyde,2006,4716,6
Iredell,2006,4716,6
Jackson,2006,4716,6
Johnston,2006,4716,6
Jones,2006,4572,6
Lee,2006,4716,6
Lenoir,2006,4572,6
Lincoln,2006,4716,6
Macon,2006,4572,6
Madison,2006,4932,6
Martin,2006,4572,6
McDowell,2006,4572,6
Mecklenburg,2006,5844,6
Mitchell,2006,4716,6
Montgomery,2006,4572,6
Moore,2006,4572,6
Nash,2006,4956,6
New Hanover,2006,5412,6
Northampton,2006,4572,6
Onslow,2006,4476,6
Orange,2006,6924,6
Pamlico,2006,4572,6
Pasquotank,2006,4716,6
Pender,2006,4716,6
Perquimans,2006,4572,6
Person,2006,4716,6
Pitt,2006,4716,6
Polk,2006,4716,6
Randolph,2006,4572,6
Richmond,2006,4572,6
Robeson,2006,4572,6
Rockingham,2006,4572,6
Rowan,2006,4716,6
Rutherford,2006,4572,6
Sampson,2006,4572,6
Scotland,2006,4572,6
Stanly,2006,4716,6
Stokes,2006,4716,6
Surry,2006,4572,6
Swain,2006,4716,6
Transylvania,2006,4572,6
Tyrrell,2006,4572,6
Union,2006,5076,6
Vance,2006,4716,6
Wake,2006,6756,6
Warren,2006,4572,6
Washington,2006,4572,6
Watauga,2006,4716,6
Wayne,2006,4572,6
Wilkes,2006,4716,6
Wilson,2006,4572,6
Yadkin,2006,4572,6
Yancey,2006,4572,6
Alamance,2007,5388,0
Alexander,2007,5388,0
Alleghany,2007,5196,0
Anson,2007,5196,0
Ashe,2007,5196,0
Avery,2007,5196,0
Beaufort,2007,5388,0
Bertie,2007,5208,0
Bladen,2007,5388,0
Brunswick,2007,5628,0
Buncombe,2007,5628,0
Burke,2007,5244,0
Cabarrus,2007,6288,0
Caldwell,2007,5388,0
Camden,2007,5244,0
Carteret,2007,5628,0
Caswell,2007,5196,0
Catawba,2007,5388,0
Chatham,2007,7272,0
Cherokee,2007,5244,0
Chowan,2007,5244,0
Clay,2007,5388,0
Cleveland,2007,5196,0
Columbus,2007,5196,0
Craven,2007,5388,0
Cumberland,2007,5088,0
Currituck,2007,5472,0
Dare,2007,6096,0
Davidson,2007,4848,0
Davie,2007,5388,0
Duplin,2007,5196,0
Durham,2007,7080,0
Edgecombe,2007,5352,0
Forsyth,2007,6228,0
Franklin,2007,5196,0
Gaston,2007,5388,0
Gates,2007,5196,0
Graham,2007,5196,0
Granville,2007,5388,0
Greene,2007,5352,0
Guilford,2007,6048,0
Halifax,2007,5196,0
Harnett,2007,5388,0
Haywood,2007,5244,0
Henderson,2007,5388,0
Hertford,2007,5196,0
Hoke,2007,5196,0
Hyde,2007,5352,0
Iredell,2007,5628,0
Jackson,2007,5352,0
Johnston,2007,5232,0
Jones,2007,5196,0
Lee,2007,5388,0
Lenoir,2007,5244,0
Lincoln,2007,5388,0
Macon,2007,5244,0
Madison,2007,5856,0
Martin,2007,5196,0
McDowell,2007,5196,0
Mecklenburg,2007,6468,0
Mitchell,2007,5664,0
Montgomery,2007,5568,0
Moore,2007,5244,0
Nash,2007,5388,0
New Hanover,2007,6324,0
Northampton,2007,5244,0
Onslow,2007,4992,0
Orange,2007,7824,0
Pamlico,2007,5196,0
Pasquotank,2007,6036,0
Pender,2007,5388,0
Perquimans,2007,5196,0
Person,2007,5628,0
Pitt,2007,5172,0
Polk,2007,5352,0
Randolph,2007,5196,0
Richmond,2007,5196,0
Robeson,2007,5196,0
Rockingham,2007,5244,0
Rowan,2007,5352,0
Rutherford,2007,5196,0
Sampson,2007,5196,0
Scotland,2007,5196,0
Stanly,2007,5388,0
Stokes,2007,5388,0
Surry,2007,5196,0
Swain,2007,5388,0
Transylvania,2007,5196,0
Tyrrell,2007,5196,0
Union,2007,6324,0
Vance,2007,5388,0
Wake,2007,8040,0
Warren,2007,5244,0
Washington,2007,5196,0
Watauga,2007,6168,0
Wayne,2007,5196,0
Wilkes,2007,5352,0
Wilson,2007,5244,0
Yadkin,2007,5196,0
Yancey,2007,5196,0
Alamance,2007,5148,1
Alexander,2007,5148,1
Alleghany,2007,5112,1
Anson,2007,5112,1
Ashe,2007,5112,1
Avery,2007,5112,1
Beaufort,2007,5148,1
Bertie,2007,5124,1
Bladen,2007,5148,1
Brunswick,2007,5400,1
Buncombe,2007,5400,1
Burke,2007,5148,1
Cabarrus,2007,6228,1
Caldwell,2007,5148,1
Camden,2007,5148,1
Carteret,2007,5400,1
Caswell,2007,5112,1
Catawba,2007,5148,1
Chatham,2007,6876,1
Cherokee,2007,5148,1
Chowan,2007,5148,1
Clay,2007,5148,1
Cleveland,2007,5112,1
Columbus,2007,5112,1
Craven,2007,5148,1
Cumberland,2007,4884,1
Currituck,2007,5400,1
Dare,2007,5700,1
Davidson,2007,4920,1
Davie,2007,5148,1
Duplin,2007,5112,1
Durham,2007,6732,1
Edgecombe,2007,5112,1
Forsyth,2007,5520,1
Franklin,2007,5112,1
Gaston,2007,5148,1
Gates,2007,5112,1
Graham,2007,5112,1
Granville,2007,5148,1
Greene,2007,5112,1
Guilford,2007,5484,1
Halifax,2007,5112,1
Harnett,2007,5148,1
Haywood,2007,5148,1
Henderson,2007,5148,1
Hertford,2007,5112,1
Hoke,2007,5112,1
Hyde,2007,5112,1
Iredell,2007,5400,1
Jackson,2007,5112,1
Johnston,2007,5316,1
Jones,2007,5112,1
Lee,2007,5148,1
Lenoir,2007,5148,1
Lincoln,2007,5148,1
Macon,2007,5148,1
Madison,2007,5376,1
Martin,2007,5112,1
McDowell,2007,5112,1
Mecklenburg,2007,6240,1
Mitchell,2007,5532,1
Montgomery,2007,5532,1
Moore,2007,5148,1
Nash,2007,5148,1
New Hanover,2007,6084,1
Northampton,2007,5148,1
Onslow,2007,5004,1
Orange,2007,7560,1
Pamlico,2007,5112,1
Pasquotank,2007,5988,1
Pender,2007,5148,1
Perquimans,2007,5112,1
Person,2007,5400,1
Pitt,2007,5064,1
Polk,2007,5256,1
Randolph,2007,5112,1
Richmond,2007,5112,1
Robeson,2007,5112,1
Rockingham,2007,5148,1
Rowan,2007,5112,1
Rutherford,2007,5112,1
Sampson,2007,5112,1
Scotland,2007,5112,1
Stanly,2007,5148,1
Stokes,2007,5148,1
Surry,2007,5112,1
Swain,2007,5148,1
Transylvania,2007,5112,1
Tyrrell,2007,5112,1
Union,2007,6516,1
Vance,2007,5148,1
Wake,2007,7512,1
Warren,2007,5148,1
Washington,2007,5112,1
Watauga,2007,6084,1
Wayne,2007,5112,1
Wilkes,2007,5112,1
Wilson,2007,5148,1
Yadkin,2007,5112,1
Yancey,2007,5112,1
Alamance,2007,5064,2
Alexander,2007,5064,2
Alleghany,2007,4896,2
Anson,2007,4896,2
Ashe,2007,4896,2
Avery,2007,4896,2
Beaufort,2007,5064,2
Bertie,2007,4896,2
Bladen,2007,5064,2
Brunswick,2007,5268,2
Buncombe,2007,5268,2
Burke,2007,4920,2
Cabarrus,2007,5268,2
Caldwell,2007,5064,2
Camden,2007,4920,2
Carteret,2007,5268,2
Caswell,2007,4896,2
Catawba,2007,5064,2
Chatham,2007,5592,2
Cherokee,2007,4920,2
Chowan,2007,4920,2
Clay,2007,5064,2
Cleveland,2007,4896,2
Columbus,2007,4896,2
Craven,2007,5064,2
Cumberland,2007,4872,2
Currituck,2007,5124,2
Dare,2007,5652,2
Davidson,2007,4920,2
Davie,2007,5064,2
Duplin,2007,4896,2
Durham,2007,6684,2
Edgecombe,2007,5040,2
Forsyth,2007,5388,2
Franklin,2007,4896,2
Gaston,2007,5064,2
Gates,2007,4896,2
Graham,2007,4896,2
Granville,2007,5064,2
Greene,2007,5040,2
Guilford,2007,5484,2
Halifax,2007,4896,2
Harnett,2007,5064,2
Haywood,2007,4920,2
Henderson,2007,5064,2
Hertford,2007,4896,2
Hoke,2007,4896,2
Hyde,2007,5040,2
Iredell,2007,5268,2
Jackson,2007,5040,2
Johnston,2007,5268,2
Jones,2007,4896,2
Lee,2007,5064,2
Lenoir,2007,4920,2
Lincoln,2007,5064,2
Macon,2007,4920,2
Madison,2007,5376,2
Martin,2007,4896,2
McDowell,2007,4896,2
Mecklenburg,2007,6216,2
Mitchell,2007,5040,2
Montgomery,2007,4920,2
Moore,2007,4920,2
Nash,2007,5064,2
New Hanover,2007,6036,2
Northampton,2007,4920,2
Onslow,2007,5004,2
Orange,2007,7116,2
Pamlico,2007,4896,2
Pasquotank,2007,5064,2
Pender,2007,5064,2
Perquimans,2007,4896,2
Person,2007,5268,2
Pitt,2007,5064,2
Polk,2007,5256,2
Randolph,2007,4896,2
Richmond,2007,4896,2
Robeson,2007,4896,2
Rockingham,2007,4920,2
Rowan,2007,5040,2
Rutherford,2007,4896,2
Sampson,2007,4896,2
Scotland,2007,4896,2
Stanly,2007,5064,2
Stokes,2007,5064,2
Surry,2007,4896,2
Swain,2007,5064,2
Transylvania,2007,4896,2
Tyrrell,2007,4896,2
Union,2007,6468,2
Vance,2007,5064,2
Wake,2007,7356,2
Warren,2007,4920,2
Washington,2007,4896,2
Watauga,2007,5268,2
Wayne,2007,4896,2
Wilkes,2007,5040,2
Wilson,2007,4920,2
Yadkin,2007,4896,2
Yancey,2007,4896,2
Alamance,2007,4728,3
Alexander,2007,4728,3
Alleghany,2007,4584,3
Anson,2007,4584,3
Ashe,2007,4584,3
Avery,2007,4584,3
Beaufort,2007,4728,3
Bertie,2007,5124,3
Bladen,2007,4728,3
Brunswick,2007,4884,3
Buncombe,2007,4884,3
Burke,2007,4644,3
Cabarrus,2007,5316,3
Caldwell,2007,4728,3
Camden,2007,4632,3
Carteret,2007,4884,3
Caswell,2007,4584,3
Catawba,2007,4728,3
Chatham,2007,5220,3
Cherokee,2007,4632,3
Chowan,2007,4632,3
Clay,2007,4728,3
Cleveland,2007,4584,3
Columbus,2007,4584,3
Craven,2007,4728,3
Cumberland,2007,4572,3
Currituck,2007,4788,3
Dare,2007,5472,3
Davidson,2007,4644,3
Davie,2007,4728,3
Duplin,2007,4584,3
Durham,2007,6384,3
Edgecombe,2007,4680,3
Forsyth,2007,5280,3
Franklin,2007,4584,3
Gaston,2007,4728,3
Gates,2007,4584,3
Graham,2007,4584,3
Granville,2007,4728,3
Greene,2007,4668,3
Guilford,2007,5352,3
Halifax,2007,4584,3
Harnett,2007,4728,3
Haywood,2007,4644,3
Henderson,2007,4728,3
Hertford,2007,4584,3
Hoke,2007,4584,3
Hyde,2007,4680,3
Iredell,2007,4884,3
Jackson,2007,4680,3
Johnston,2007,4836,3
Jones,2007,4584,3
Lee,2007,4728,3
Lenoir,2007,4632,3
Lincoln,2007,4728,3
Macon,2007,4632,3
Madison,2007,5016,3
Martin,2007,4584,3
McDowell,2007,4584,3
Mecklenburg,2007,5904,3
Mitchell,2007,4668,3
Montgomery,2007,4632,3
Moore,2007,4608,3
Nash,2007,4944,3
New Hanover,2007,5640,3
Northampton,2007,4632,3
Onslow,2007,4572,3
Orange,2007,6948,3
Pamlico,2007,4584,3
Pasquotank,2007,4728,3
Pender,2007,4728,3
Perquimans,2007,4584,3
Person,2007,4884,3
Pitt,2007,4728,3
Polk,2007,4680,3
Randolph,2007,4584,3
Richmond,2007,4584,3
Robeson,2007,4584,3
Rockingham,2007,4632,3
Rowan,2007,4668,3
Rutherford,2007,4584,3
Sampson,2007,4584,3
Scotland,2007,4584,3
Stanly,2007,4728,3
Stokes,2007,4728,3
Surry,2007,4584,3
Swain,2007,4728,3
Transylvania,2007,4584,3
Tyrrell,2007,4584,3
Union,2007,5340,3
Vance,2007,4728,3
Wake,2007,6600,3
Warren,2007,4632,3
Washington,2007,4584,3
Watauga,2007,4884,3
Wayne,2007,4584,3
Wilkes,2007,4668,3
Wilson,2007,4644,3
Yadkin,2007,4584,3
Yancey,2007,4584,3
Alamance,2007,4764,6
Alexander,2007,4764,6
Alleghany,2007,4596,6
Anson,2007,4596,6
Ashe,2007,4596,6
Avery,2007,4596,6
Beaufort,2007,4752,6
Bertie,2007,5124,6
Bladen,2007,4752,6
Brunswick,2007,4896,6
Buncombe,2007,4896,6
Burke,2007,4632,6
Cabarrus,2007,5316,6
Caldwell,2007,4764,6
Camden,2007,4620,6
Carteret,2007,4884,6
Caswell,2007,4596,6
Catawba,2007,4764,6
Chatham,2007,5088,6
Cherokee,2007,4620,6
Chowan,2007,4620,6
Clay,2007,4752,6
Cleveland,2007,4596,6
Columbus,2007,4596,6
Craven,2007,4752,6
Cumberland,2007,4608,6
Currituck,2007,4752,6
Dare,2007,5352,6
Davidson,2007,4632,6
Davie,2007,4752,6
Duplin,2007,4596,6
Durham,2007,6216,6
Edgecombe,2007,4740,6
Forsyth,2007,5208,6
Franklin,2007,4596,6
Gaston,2007,4764,6
Gates,2007,4596,6
Graham,2007,4596,6
Granville,2007,4752,6
Greene,2007,4716,6
Guilford,2007,5196,6
Halifax,2007,4596,6
Harnett,2007,4776,6
Haywood,2007,4632,6
Henderson,2007,4752,6
Hertford,2007,4596,6
Hoke,2007,4596,6
Hyde,2007,4728,6
Iredell,2007,4884,6
Jackson,2007,4728,6
Johnston,2007,4860,6
Jones,2007,4596,6
Lee,2007,4752,6
Lenoir,2007,4620,6
Lincoln,2007,4752,6
Macon,2007,4620,6
Madison,2007,4932,6
Martin,2007,4596,6
McDowell,2007,4596,6
Mecklenburg,2007,5928,6
Mitchell,2007,4716,6
Montgomery,2007,4620,6
Moore,2007,4572,6
Nash,2007,4968,6
New Hanover,2007,5508,6
Northampton,2007,4620,6
Onslow,2007,4548,6
Orange,2007,6924,6
Pamlico,2007,4596,6
Pasquotank,2007,4752,6
Pender,2007,4752,6
Perquimans,2007,4596,6
Person,2007,4884,6
Pitt,2007,4764,6
Polk,2007,4728,6
Randolph,2007,4596,6
Richmond,2007,4596,6
Robeson,2007,4596,6
Rockingham,2007,4620,6
Rowan,2007,4716,6
Rutherford,2007,4596,6
Sampson,2007,4596,6
Scotland,2007,4596,6
Stanly,2007,4764,6
Stokes,2007,4752,6
Surry,2007,4596,6
Swain,2007,4764,6
Transylvania,2007,4596,6
Tyrrell,2007,4596,6
Union,2007,5208,6
Vance,2007,4752,6
Wake,2007,6756,6
Warren,2007,4620,6
Washington,2007,4596,6
Watauga,2007,4896,6
Wayne,2007,4596,6
Wilkes,2007,4716,6
Wilson,2007,4632,6
Yadkin,2007,4596,6
Yancey,2007,4596,6
Alamance,2008,5592,0
Alexander,2008,5592,0
Alleghany,2008,5400,0
Anson,2008,5400,0
Ashe,2008,5400,0
Avery,2008,5400,0
Beaufort,2008,5592,0
Bertie,2008,5412,0
Bladen,2008,5592,0
Brunswick,2008,5844,0
Buncombe,2008,5844,0
Burke,2008,5448,0
Cabarrus,2008,6528,0
Caldwell,2008,5592,0
Camden,2008,5448,0
Carteret,2008,5844,0
Caswell,2008,5400,0
Catawba,2008,5592,0
Chatham,2008,7548,0
Cherokee,2008,5448,0
Chowan,2008,5448,0
Clay,2008,5592,0
Cleveland,2008,5400,0
Columbus,2008,5400,0
Craven,2008,5592,0
Cumberland,2008,5280,0
Currituck,2008,5676,0
Dare,2008,6324,0
Davidson,2008,5028,0
Davie,2008,5592,0
Duplin,2008,5400,0
Durham,2008,7356,0
Edgecombe,2008,5556,0
Forsyth,2008,6468,0
Franklin,2008,5400,0
Gaston,2008,5592,0
Gates,2008,5400,0
Graham,2008,5400,0
Granville,2008,5592,0
Greene,2008,5556,0
Guilford,2008,6276,0
Halifax,2008,5400,0
Harnett,2008,5592,0
Haywood,2008,5448,0
Henderson,2008,5592,0
Hertford,2008,5400,0
Hoke,2008,5400,0
Hyde,2008,5556,0
Iredell,2008,5844,0
Jackson,2008,5556,0
Johnston,2008,5436,0
Jones,2008,5400,0
Lee,2008,5592,0
Lenoir,2008,5448,0
Lincoln,2008,5592,0
Macon,2008,5448,0
Madison,2008,6084,0
Martin,2008,5400,0
McDowell,2008,5400,0
Mecklenburg,2008,6720,0
Mitchell,2008,5880,0
Montgomery,2008,5784,0
Moore,2008,5448,0
Nash,2008,5592,0
New Hanover,2008,6564,0
Northampton,2008,5448,0
Onslow,2008,5184,0
Orange,2008,8124,0
Pamlico,2008,5400,0
Pasquotank,2008,6264,0
Pender,2008,5592,0
Perquimans,2008,5400,0
Person,2008,5844,0
Pitt,2008,5364,0
Polk,2008,5556,0
Randolph,2008,5400,0
