SERIALNO,SPORDER,year,total_taxes
29341,2,2018,-344
29341,1,2018,2753
29370,1,2018,17567
29417,1,2018,-76
29464,1,2018,-7861
29521,1,2018,-2075
29582,1,2018,0
29627,1,2018,-334
29639,1,2018,0
29649,1,2018,0
29661,1,2018,2438
29674,1,2018,-466
29681,1,2018,3313
29719,1,2018,6801
29809,1,2018,4188
29815,1,2018,4170
29822,1,2018,0
29828,1,2018,4876
29836,1,2018,5762
29842,1,2018,0
29867,1,2018,-512
29870,1,2018,2217
29875,1,2018,0
29877,1,2018,1689
29884,1,2018,128177
29928,1,2018,0
30009,1,2018,0
30036,2,2018,9317
30036,1,2018,1418
30063,1,2018,2088
30083,1,2018,123
30116,1,2018,0
30138,1,2018,0
30152,1,2018,2350
30173,1,2018,2788
30185,1,2018,922
30196,1,2018,2875
30209,1,2018,11339
30234,1,2018,7117
30246,1,2018,1418
30267,1,2018,-229
30282,1,2018,2088
30282,1,2018,0
30294,1,2018,32384
30303,5,2018,0
30303,1,2018,23772
30346,1,2018,0
30372,1,2018,0
30409,3,2018,638
30409,1,2018,0
30429,1,2018,1738
30471,1,2018,0
30500,1,2018,0
30515,1,2018,0
30532,1,2018,5762
30544,4,2018,3628
30544,1,2018,-6319
30546,1,2018,123
30568,1,2018,136672
30586,1,2018,0
30653,1,2018,0
30688,1,2018,8725
30698,1,2018,0
30719,1,2018,2963
30719,1,2018,0
30760,1,2018,2788
30768,1,2018,-400
30811,1,2018,0
30817,1,2018,0
30827,1,2018,-382
30847,1,2018,1913
30938,1,2018,1738
30939,1,2018,-71
30944,1,2018,0
31009,1,2018,-459
31028,1,2018,27285
31031,1,2018,0
31064,1,2018,0
31069,1,2018,0
31070,1,2018,8
31076,1,2018,1573
31077,1,2018,1418
31176,3,2018,2088
31176,1,2018,3488
31189,1,2018,-504
31219,1,2018,0
31237,1,2018,-519
31251,1,2018,14607
31253,1,2018,29904
31297,1,2018,13275
31321,1,2018,0
31344,1,2018,-153
31399,1,2018,5245
31411,1,2018,-519
31424,1,2018,3651
31432,1,2018,0
31481,1,2018,7942
31538,1,2018,38354
31543,1,2018,1913
31545,2,2018,4913
31545,1,2018,4012
31586,1,2018,94868
31588,1,2018,0
31652,1,2018,2088
31666,1,2018,14010
31674,1,2018,0
31684,1,2018,19453
31702,1,2018,0
31753,1,2018,113312
31766,1,2018,3460
31797,1,2018,0
31798,1,2018,1108
31882,1,2018,-42
31893,1,2018,0
31893,1,2018,4362
31909,1,2018,0
31972,1,2018,18360
31980,1,2018,5762
32024,1,2018,11000
32025,1,2018,0
32048,1,2018,2613
32096,1,2018,0
32111,2,2018,14817
32111,1,2018,11325
32141,1,2018,2263
32169,1,2018,333
32211,1,2018,32387
32267,1,2018,0
32291,1,2018,4176
32295,1,2018,4638
32303,3,2018,-71
32303,4,2018,-203
32303,1,2018,5887
32331,1,2018,4450
32340,1,2018,3488
32354,1,2018,0
32389,1,2018,0
32411,1,2018,721
32415,1,2018,32784
32417,3,2018,-71
32417,1,2018,2916
32422,8,2018,953
32422,1,2018,-9356
32484,1,2018,3138
32488,2,2018,-443
32488,3,2018,-334
32488,1,2018,0
32489,1,2018,23275
32519,1,2018,18117
32529,1,2018,1913
32532,1,2018,3138
32559,1,2018,0
32567,1,2018,14510
32568,1,2018,0
32575,1,2018,-450
32587,1,2018,43
32598,1,2018,-114
32607,1,2018,-153
32677,1,2018,0
32723,1,2018,0
32800,1,2018,0
32836,1,2018,2088
32842,1,2018,68
32849,5,2018,622
32849,1,2018,3826
32866,1,2018,0
32895,1,2018,0
32924,1,2018,15917
32942,1,2018,0
33007,1,2018,20560
33020,1,2018,0
33021,1,2018,7065
33022,1,2018,16160
33045,1,2018,6637
33063,1,2018,0
33108,1,2018,1573
33137,1,2018,0
33158,1,2018,178
33195,1,2018,0
33218,1,2018,-163
33260,1,2018,6025
33261,1,2018,9325
33300,1,2018,0
33308,1,2018,-2485
33313,1,2018,0
33352,1,2018,-5957
33367,1,2018,9317
33375,1,2018,21902
33376,1,2018,1896
33385,1,2018,60218
33386,1,2018,2788
33396,1,2018,1108
33464,1,2018,40624
33532,1,2018,3138
33566,1,2018,24535
33570,1,2018,0
33611,1,2018,17385
33656,1,2018,0
33681,1,2018,2438
33862,1,2018,134
33921,1,2018,2088
33938,1,2018,16103
33939,1,2018,521
33969,1,2018,0
34071,1,2018,6395
34078,1,2018,14817
34094,1,2018,11019
34100,3,2018,-71
34100,1,2018,30056
34152,1,2018,1738
34183,1,2018,0
34196,1,2018,3925
34210,1,2018,9317
34236,1,2018,0
34237,1,2018,0
34305,1,2018,0
34318,1,2018,0
34339,2,2018,364
34339,1,2018,798
34413,1,2018,-153
34427,1,2018,2613
34439,1,2018,10607
34484,1,2018,0
34487,1,2018,0
34496,1,2018,0
34498,3,2018,798
34498,1,2018,5401
34521,1,2018,31560
34555,1,2018,123
34557,1,2018,135601
34562,1,2018,-949
34593,1,2018,0
34675,3,2018,0
34675,1,2018,33759
34678,3,2018,7942
34678,1,2018,6099
34685,1,2018,-365
34703,1,2018,0
34759,1,2018,1132
34794,3,2018,4362
34794,4,2018,1418
34794,1,2018,0
34798,1,2018,-124
34801,1,2018,25510
34823,1,2018,0
34856,2,2018,3138
34856,1,2018,7942
34905,1,2018,0
34967,1,2018,3296
34978,1,2018,0
35016,3,2018,-71
35016,1,2018,0
35049,1,2018,-795
35124,1,2018,6144
35128,1,2018,0
35129,1,2018,1452
35186,1,2018,0
35205,2,2018,26032
35205,1,2018,0
35210,1,2018,1391
35214,1,2018,0
35260,1,2018,20427
35289,1,2018,7151
35290,3,2018,0
35290,4,2018,0
35290,1,2018,0
35348,1,2018,2963
35354,1,2018,1913
35365,1,2018,-7116
35373,2,2018,23377
35373,1,2018,-11
35377,1,2018,5412
35409,1,2018,9060
35410,1,2018,18392
35421,1,2018,2596
35546,1,2018,-591
35567,1,2018,-306
35606,1,2018,0
35623,1,2018,3296
35680,1,2018,0
35697,1,2018,2595
35726,1,2018,10162
35771,1,2018,3524
35777,1,2018,841
35815,1,2018,-2487
35911,1,2018,5401
35912,3,2018,10967
35912,4,2018,1418
35912,1,2018,0
35930,1,2018,0
35957,1,2018,5728
35973,1,2018,1381
35994,1,2018,0
36001,1,2018,1108
36002,1,2018,4187
36008,1,2018,6637
36031,1,2018,0
36036,1,2018,1700
36042,1,2018,0
36047,1,2018,137
36050,1,2018,8987
36073,2,2018,488
36073,1,2018,-986
36095,1,2018,0
36122,1,2018,0
36140,1,2018,26885
36173,2,2018,3715
36173,1,2018,-519
36198,5,2018,1738
36198,1,2018,-5625
36214,1,2018,14255
36230,1,2018,3738
36243,1,2018,0
36295,1,2018,4187
36308,1,2018,0
36324,1,2018,1253
36340,1,2018,3138
36341,1,2018,2112
36350,4,2018,1232
36350,1,2018,0
36366,2,2018,-382
36366,1,2018,-519
36373,1,2018,0
36385,1,2018,-519
36401,1,2018,9867
36402,1,2018,15879
36413,1,2018,21660
36419,1,2018,222
36438,1,2018,643
36445,1,2018,-772
36507,1,2018,0
36536,1,2018,0
36580,1,2018,798
36581,1,2018,-71
36605,1,2018,-98
36625,2,2018,4887
36625,1,2018,0
36636,1,2018,22051
36638,1,2018,-22
36649,1,2018,6696
36690,1,2018,0
36738,1,2018,-1095
36783,1,2018,11981
36792,1,2018,17035
36800,1,2018,-53
36803,1,2018,1738
36806,1,2018,0
36840,1,2018,1466
36840,1,2018,3952
36853,1,2018,6906
36886,1,2018,0
36914,1,2018,16285
36915,1,2018,0
36924,1,2018,1738
36935,1,2018,1738
36940,1,2018,0
36949,1,2018,2613
36955,1,2018,108257
36959,1,2018,113
36964,1,2018,19011
36975,6,2018,1418
36975,7,2018,14817
36975,1,2018,-412
36986,1,2018,0
37029,1,2018,1480
37052,3,2018,2438
37052,4,2018,622
37052,1,2018,64649
37090,1,2018,0
37100,1,2018,0
37186,1,2018,0
37260,1,2018,0
37269,1,2018,2613
37287,1,2018,-203
37290,1,2018,8305
37303,1,2018,19585
37312,1,2018,0
37343,1,2018,0
37359,1,2018,-397
37390,6,2018,2700
37390,1,2018,-8415
37422,1,2018,-3280
37428,1,2018,9425
37439,1,2018,1896
37446,2,2018,3313
37446,1,2018,0
37461,1,2018,7440
37486,1,2018,23310
37487,1,2018,29360
37490,1,2018,0
37504,1,2018,-5585
37534,1,2018,2088
37540,1,2018,17935
37584,1,2018,-4432
37663,1,2018,269923
37670,1,2018,2438
37686,1,2018,16635
37720,1,2018,-466
37727,1,2018,0
37748,1,2018,156
37756,1,2018,4526
37757,3,2018,2088
37757,1,2018,2032
37792,1,2018,-53
37817,5,2018,1542
37817,1,2018,-3405
37826,3,2018,-107
37826,1,2018,64
37827,1,2018,32384
37840,1,2018,0
37843,3,2018,20
37843,1,2018,0
37852,1,2018,138269
37900,1,2018,783
37915,1,2018,-7073
37926,1,2018,12617
37973,1,2018,0
37986,1,2018,0
38005,2,2018,-459
38005,1,2018,1418
38036,2,2018,138269
38036,1,2018,483
38041,1,2018,0
38045,1,2018,16635
38056,1,2018,15884
38081,1,2018,-2336
38094,1,2018,-229
38103,1,2018,0
38121,1,2018,85271
38149,1,2018,15444
38156,1,2018,20450
38178,1,2018,12067
38195,1,2018,0
38210,4,2018,-260
38210,1,2018,32764
38219,1,2018,-519
38242,1,2018,6842
38245,1,2018,-4861
38264,1,2018,1393
38282,1,2018,4001
38400,1,2018,-260
38401,1,2018,0
38414,1,2018,1170
38438,1,2018,0
38496,1,2018,20427
38532,1,2018,1913
38544,1,2018,18155
38549,1,2018,4366
38571,1,2018,11175
38612,1,2018,6276
38615,1,2018,46154
38648,1,2018,0
38658,1,2018,-8396
38732,1,2018,0
38758,1,2018,57935
38811,1,2018,11220
38830,1,2018,3383
38833,1,2018,16160
38834,1,2018,3330
38903,1,2018,18885
38940,1,2018,1664
38944,5,2018,1418
38944,1,2018,0
39001,1,2018,20685
39012,1,2018,0
39033,1,2018,1589
39035,1,2018,0
39044,1,2018,-91
39045,1,2018,61928
39057,1,2018,0
39087,1,2018,0
39098,1,2018,4187
39144,1,2018,0
39208,1,2018,0
39259,1,2018,0
39264,1,2018,6637
39276,1,2018,14573
39299,1,2018,9525
39306,1,2018,42624
39337,2,2018,4187
39337,1,2018,4712
39358,1,2018,2490
39365,2,2018,4887
39365,5,2018,622
39365,6,2018,6637
39365,1,2018,11715
39420,1,2018,2088
39426,1,2018,1738
39488,1,2018,599
39505,1,2018,20760
39551,2,2018,953
39551,1,2018,68
39590,1,2018,12255
39685,1,2018,23263
39705,1,2018,5675
39707,1,2018,-334
39726,1,2018,-153
39737,1,2018,6487
39773,1,2018,2088
39835,2,2018,3575
39835,3,2018,68
39835,1,2018,0
39841,2,2018,3138
39841,1,2018,1738
39932,1,2018,-481
39936,2,2018,1031
39936,1,2018,2771
39959,1,2018,-229
40002,1,2018,0
40038,1,2018,2298
40054,1,2018,-1977
40066,1,2018,14120
40137,1,2018,0
40168,3,2018,1573
40168,1,2018,5926
40174,1,2018,2402
40186,1,2018,0
40198,1,2018,-8041
40206,1,2018,29635
40219,1,2018,13317
40231,1,2018,4362
40270,1,2018,1418
40273,1,2018,-306
40289,1,2018,24281
40308,1,2018,1907
40336,1,2018,0
40451,1,2018,0
40462,1,2018,28535
40467,1,2018,-518
40471,1,2018,0
40474,1,2018,0
40476,1,2018,3138
40542,1,2018,2840
40547,1,2018,17704
40589,1,2018,0
40617,1,2018,0
40622,1,2018,4012
40641,1,2018,0
40659,1,2018,-6116
40667,1,2018,23010
40669,2,2018,2788
40669,1,2018,0
40717,1,2018,31010
40729,1,2018,1668
40753,1,2018,2263
40761,1,2018,5498
40787,1,2018,0
40829,1,2018,4172
40882,1,2018,0
40901,1,2018,736
40909,1,2018,922
40913,1,2018,2963
40924,1,2018,37379
40959,1,2018,6375
40979,1,2018,26885
40987,1,2018,0
41006,1,2018,1573
41014,1,2018,17292
41044,1,2018,5041
41065,1,2018,9554
41073,1,2018,9499
41074,1,2018,4187
41075,1,2018,0
41116,1,2018,0
41118,1,2018,0
41210,1,2018,797
41219,1,2018,0
41229,1,2018,0
41230,1,2018,-160
41234,1,2018,6550
41238,1,2018,2753
41247,5,2018,-466
41247,1,2018,-6419
41271,1,2018,8075
41278,1,2018,44099
41292,3,2018,-334
41292,1,2018,-1770
41298,1,2018,643
41344,1,2018,0
41357,1,2018,30751
41362,1,2018,-4978
41372,1,2018,0
41386,1,2018,0
41492,1,2018,1294
41530,1,2018,5237
41570,1,2018,0
41572,3,2018,2438
41572,4,2018,1418
41572,1,2018,8900
41612,1,2018,0
41619,1,2018,76
41658,1,2018,0
41677,1,2018,46
41690,1,2018,1766
41695,1,2018,0
41710,1,2018,0
41717,2,2018,0
41717,4,2018,2788
41717,1,2018,-578
41721,1,2018,2088
41751,1,2018,-1200
41753,1,2018,0
41821,1,2018,0
41843,1,2018,4187
41895,1,2018,0
41903,1,2018,0
41911,1,2018,68
41947,1,2018,953
41978,1,2018,2976
42002,1,2018,-1897
42012,1,2018,4330
42020,1,2018,7068
42044,1,2018,-191
42060,2,2018,2630
42060,1,2018,6842
42064,1,2018,0
42077,1,2018,5237
42091,1,2018,2788
42094,1,2018,10266
42104,2,2018,9867
42104,1,2018,0
42106,1,2018,6640
42109,1,2018,5343
42116,1,2018,0
42122,1,2018,321
42136,2,2018,2788
42136,1,2018,1738
42225,1,2018,0
42238,1,2018,-7647
42361,3,2018,-466
42361,4,2018,3488
42361,1,2018,302
42409,1,2018,12925
42443,1,2018,0
42476,3,2018,1738
42476,1,2018,0
42477,1,2018,9670
42491,1,2018,747
42508,1,2018,1418
42524,1,2018,4187
42538,2,2018,4012
42538,1,2018,1703
42545,1,2018,1607
42550,1,2018,9809
42570,1,2018,-55
42592,1,2018,-519
42593,1,2018,2788
42613,1,2018,79
42621,2,2018,-334
42621,1,2018,0
42683,1,2018,19542
42695,1,2018,0
42706,1,2018,6458
42725,1,2018,0
42727,1,2018,27802
42800,1,2018,6637
42813,1,2018,0
42851,1,2018,20010
42854,1,2018,-137
42867,1,2018,23377
42889,1,2018,9104
42894,1,2018,-3434
42896,1,2018,0
42934,3,2018,1418
42934,1,2018,36854
42964,1,2018,79
42971,1,2018,0
43020,1,2018,-519
43023,1,2018,0
43031,1,2018,0
43039,1,2018,68
43040,1,2018,68
43043,1,2018,1573
43060,1,2018,4310
43085,1,2018,0
43094,1,2018,2088
43096,1,2018,0
43119,1,2018,350
43122,1,2018,0
43217,1,2018,0
43240,1,2018,0
43270,1,2018,0
43278,1,2018,0
43295,2,2018,1263
43295,3,2018,2788
43295,1,2018,9867
43303,1,2018,11820
43318,1,2018,9592
43395,1,2018,74613
43446,1,2018,96
43470,1,2018,0
43485,1,2018,0
43492,1,2018,-459
43500,1,2018,4187
43511,2,2018,-347
43511,1,2018,-203
43533,1,2018,12575
43534,1,2018,0
43575,1,2018,0
43577,1,2018,3742
43679,1,2018,5326
43689,1,2018,12620
43698,1,2018,1738
43721,1,2018,0
43828,1,2018,-7891
43845,1,2018,0
43864,1,2018,90
43898,1,2018,667
43911,1,2018,0
43928,1,2018,0
43941,1,2018,66921
43952,1,2018,0
43975,1,2018,-420
44008,1,2018,0
44034,1,2018,-519
44103,1,2018,0
44117,1,2018,68
44196,1,2018,18640
44228,1,2018,0
44238,1,2018,-334
44242,1,2018,5412
44252,3,2018,38569
44252,1,2018,568
44265,1,2018,0
44285,1,2018,7942
44299,1,2018,2613
44310,1,2018,705
44335,3,2018,1108
44335,1,2018,3476
44352,1,2018,10867
44390,3,2018,4887
44390,1,2018,-4861
44417,1,2018,0
44441,1,2018,0
44453,1,2018,5055
44466,1,2018,2263
44473,1,2018,3977
44506,1,2018,0
44541,1,2018,0
44581,1,2018,0
44607,1,2018,0
44623,1,2018,953
44627,1,2018,-272
44637,3,2018,5237
44637,1,2018,2209
44661,1,2018,4627
44685,1,2018,-3420
44690,1,2018,2062
44711,1,2018,1913
44715,1,2018,4887
44723,1,2018,14635
44756,1,2018,-518
44766,1,2018,13344
44797,1,2018,4753
44805,1,2018,643
44810,1,2018,0
44811,1,2018,0
44843,1,2018,6637
44848,3,2018,-361
44848,4,2018,5762
44848,1,2018,12925
44857,1,2018,2613
44865,2,2018,4012
44865,3,2018,1589
44865,1,2018,0
44866,1,2018,9317
44872,1,2018,6276
44908,1,2018,0
44949,3,2018,-114
44949,1,2018,-4861
44950,1,2018,178
44968,1,2018,0
44975,1,2018,0
45005,1,2018,4187
45018,1,2018,0
45045,1,2018,19247
45092,1,2018,0
45123,1,2018,87358
45130,1,2018,13735
45141,1,2018,0
45158,1,2018,-71
45167,2,2018,10692
45167,3,2018,9317
45167,1,2018,12342
45192,1,2018,17292
45224,1,2018,178
45240,1,2018,-8306
45313,1,2018,3838
45335,1,2018,0
45343,1,2018,7668
45424,1,2018,12108
45432,1,2018,8767
45438,1,2018,2511
45447,1,2018,0
45448,1,2018,1913
45455,1,2018,0
45465,1,2018,0
45475,1,2018,-4525
45488,1,2018,15778
45489,1,2018,0
45495,1,2018,0
45504,1,2018,0
45527,1,2018,43568
45559,2,2018,-334
45559,1,2018,0
45603,2,2018,1418
45603,1,2018,550
45610,1,2018,5393
45621,1,2018,22885
45631,1,2018,6462
45689,1,2018,0
45728,1,2018,0
45756,1,2018,79
45764,1,2018,6664
45774,1,2018,0
45812,1,2018,8979
45845,1,2018,14007
45846,1,2018,23510
45872,1,2018,6101
45880,1,2018,1878
45911,2,2018,4362
45911,1,2018,80654
45958,3,2018,-334
45958,1,2018,-379
45980,1,2018,1238
45994,1,2018,3741
45999,1,2018,1738
46022,1,2018,4800
46025,1,2018,6276
46030,1,2018,-519
46065,1,2018,0
46066,1,2018,0
46067,2,2018,4887
46067,1,2018,0
46073,1,2018,31060
46088,3,2018,5237
46088,1,2018,0
46149,1,2018,1467
46185,1,2018,23180
46204,1,2018,22760
46217,1,2018,0
46283,1,2018,7396
46302,1,2018,0
46340,1,2018,0
46360,1,2018,-334
46376,1,2018,12067
46395,1,2018,2088
46437,1,2018,0
46449,2,2018,364
46449,1,2018,0
46480,1,2018,0
46489,1,2018,33547
46506,1,2018,0
46580,1,2018,68
46600,1,2018,3122
46615,3,2018,1418
46615,1,2018,32384
46619,1,2018,3643
46620,1,2018,0
46646,1,2018,0
46650,1,2018,1668
46689,2,2018,3404
46689,3,2018,2649
46689,1,2018,0
46781,1,2018,1668
46902,1,2018,922
46907,2,2018,-175
46907,1,2018,0
46912,1,2018,2775
46913,1,2018,1403
46946,1,2018,3651
46963,1,2018,2613
46971,1,2018,7464
46979,1,2018,0
46991,1,2018,4887
47027,1,2018,134
47028,2,2018,9317
47028,1,2018,5937
47060,1,2018,0
47077,1,2018,-71
47100,1,2018,922
47103,1,2018,4450
47110,1,2018,-68
47131,1,2018,1668
47141,1,2018,0
47149,1,2018,19185
47154,1,2018,7611
47169,1,2018,0
47181,1,2018,0
47196,1,2018,-466
47202,1,2018,5412
47225,1,2018,4012
47225,2,2018,13442
47225,4,2018,12892
47225,1,2018,6831
47254,1,2018,1418
47260,1,2018,0
47261,3,2018,13
47261,1,2018,0
47262,1,2018,10338
47266,1,2018,82633
47322,1,2018,0
47362,1,2018,0
47363,1,2018,6287
47445,3,2018,6637
47445,1,2018,4438
47468,1,2018,0
47476,1,2018,7421
47546,1,2018,-4782
47563,1,2018,0
47568,1,2018,171582
47572,1,2018,0
47574,1,2018,-397
47586,1,2018,0
47587,2,2018,-334
47587,1,2018,7392
47597,3,2018,1418
47597,4,2018,-229
47597,5,2018,1418
47597,6,2018,0
47597,7,2018,13442
47597,1,2018,137
47609,1,2018,0
47620,1,2018,0
47621,1,2018,8900
47635,3,2018,1418
47635,1,2018,1627
47640,1,2018,0
47641,1,2018,68
47657,1,2018,0
47662,1,2018,16301
47682,1,2018,1089
47715,1,2018,223900
47729,1,2018,-5313
47740,1,2018,0
47800,1,2018,-459
47964,1,2018,0
47978,1,2018,0
47997,1,2018,6112
48010,1,2018,1418
48050,1,2018,1814
48063,1,2018,24135
48086,2,2018,3138
48086,1,2018,5185
48090,3,2018,3138
48090,1,2018,20010
48099,1,2018,-519
48165,2,2018,2088
48165,1,2018,2613
48169,1,2018,1808
48172,1,2018,-237
48180,1,2018,1668
48183,1,2018,19247
48191,1,2018,-519
48199,1,2018,0
48219,1,2018,0
48236,1,2018,2595
48240,1,2018,9600
48247,1,2018,-1231
48265,1,2018,798
48277,1,2018,1108
48286,1,2018,25510
48301,1,2018,0
48313,1,2018,-229
48352,1,2018,-4482
48398,1,2018,0
48402,1,2018,88041
48453,1,2018,0
48467,1,2018,-203
48470,2,2018,2263
48470,1,2018,-306
48475,1,2018,39704
48490,1,2018,3838
48499,1,2018,3663
48501,1,2018,0
48504,1,2018,15060
48506,1,2018,6276
48526,1,2018,-5376
48598,1,2018,1573
48600,1,2018,56330
48608,1,2018,34792
48620,1,2018,11803
48633,1,2018,3388
48661,1,2018,-229
48666,1,2018,25785
48667,1,2018,4537
48698,1,2018,0
48783,1,2018,0
48793,1,2018,-229
48819,1,2018,391
48824,1,2018,178
48830,1,2018,9680
48841,1,2018,-160
48850,1,2018,-459
48853,1,2018,577
48864,1,2018,1913
48893,1,2018,-420
48949,1,2018,-519
48973,2,2018,4187
48973,1,2018,8767
49006,1,2018,3838
49021,1,2018,4012
49047,1,2018,163031
49049,1,2018,0
49092,1,2018,20010
49149,1,2018,-198
49158,1,2018,0
49178,1,2018,2263
49191,1,2018,0
49216,1,2018,5751
49306,1,2018,-71
49340,1,2018,1383
49376,4,2018,643
49376,1,2018,14726
49398,1,2018,8749
49411,1,2018,6842
49444,1,2018,7151
49458,1,2018,0
49478,1,2018,8220
49538,1,2018,0
49548,1,2018,3838
49548,1,2018,4998
49603,1,2018,0
49621,1,2018,2263
49705,1,2018,357
49754,1,2018,0
49815,1,2018,20097
49831,3,2018,5412
49831,1,2018,472
49854,1,2018,0
49872,1,2018,1418
49896,1,2018,0
49917,1,2018,4852
49919,1,2018,0
49960,1,2018,143956
50006,1,2018,42754
50031,1,2018,14511
50040,2,2018,5552
50040,1,2018,622
50044,4,2018,2263
50044,1,2018,6287
50069,1,2018,0
50071,1,2018,0
50100,1,2018,10692
50101,1,2018,10692
50106,1,2018,0
50120,1,2018,59144
50121,1,2018,5750
50139,1,2018,30565
50180,1,2018,0
50180,3,2018,10692
50180,1,2018,6099
50182,1,2018,8492
50203,1,2018,7388
50212,1,2018,38126
50254,2,2018,-168
50254,1,2018,-518
50267,1,2018,0
50309,1,2018,0
50323,1,2018,73294
50350,1,2018,113
50365,1,2018,0
50396,1,2018,0
50404,1,2018,1032
50481,1,2018,0
50489,1,2018,53754
50530,1,2018,3435
50569,1,2018,0
50582,1,2018,7151
50584,1,2018,-229
50676,1,2018,10615
50695,3,2018,-183
50695,1,2018,-509
50734,2,2018,3138
50734,1,2018,3138
50750,1,2018,14817
50753,1,2018,0
50776,1,2018,298
50777,1,2018,29635
50797,1,2018,2788
50814,1,2018,0
50880,1,2018,1738
50893,1,2018,-1853
50908,1,2018,8080
50910,1,2018,20427
50929,1,2018,0
50938,1,2018,16055
50941,1,2018,29745
50955,1,2018,0
50959,1,2018,0
50983,1,2018,0
51024,1,2018,-519
51031,3,2018,3838
51031,4,2018,7942
51031,1,2018,18780
51085,1,2018,1108
51086,1,2018,0
51087,1,2018,123
51141,1,2018,14510
51143,1,2018,80088
51160,1,2018,328
51164,1,2018,0
51175,1,2018,29050
51191,1,2018,0
51201,1,2018,8375
51210,3,2018,-268
51210,1,2018,-470
51233,1,2018,2088
51300,1,2018,32384
51305,1,2018,4187
51332,1,2018,-329
51335,1,2018,4195
51350,1,2018,0
51395,1,2018,0
51396,1,2018,-519
51407,1,2018,6363
51410,1,2018,0
51424,1,2018,77
51506,1,2018,2049
51521,1,2018,0
51588,1,2018,-130
51588,1,2018,0
51590,1,2018,21010
51595,1,2018,0
51599,1,2018,0
51604,1,2018,437
51625,3,2018,2613
51625,1,2018,5587
51641,1,2018,483
51736,1,2018,0
51738,1,2018,0
51744,1,2018,5801
51750,1,2018,20427
51752,1,2018,0
51759,1,2018,0
51762,1,2018,0
51777,1,2018,21312
51800,1,2018,0
51816,1,2018,7898
51825,1,2018,0
51829,1,2018,18635
51838,1,2018,0
51868,1,2018,25635
51910,1,2018,4998
51911,1,2018,39025
51912,1,2018,-191
51944,1,2018,1703
51956,3,2018,3488
51956,1,2018,11875
51978,1,2018,0
52029,1,2018,159
52059,1,2018,0
52061,1,2018,5762
52086,1,2018,0
52126,1,2018,0
52135,4,2018,-145
52135,1,2018,1346
52156,1,2018,6622
52159,1,2018,-7591
52222,1,2018,3838
52293,1,2018,6637
52356,1,2018,55
52375,1,2018,8187
52408,1,2018,3896
52453,1,2018,4370
52461,1,2018,0
52477,1,2018,-6778
52479,1,2018,9317
52511,1,2018,2613
52523,1,2018,-71
52530,1,2018,0
52605,2,2018,349
52605,3,2018,68
52605,4,2018,0
52605,1,2018,643
52644,1,2018,1294
52657,1,2018,-519
52675,1,2018,13442
52681,1,2018,817
52704,1,2018,0
52721,1,2018,0
52723,1,2018,5762
52768,1,2018,2088
52785,2,2018,2438
52785,1,2018,0
52792,1,2018,3989
52823,1,2018,34546
52833,1,2018,7340
52844,1,2018,0
52852,3,2018,0
52852,1,2018,1287
52879,1,2018,0
52886,1,2018,-1519
52889,1,2018,2402
52903,1,2018,0
52971,1,2018,0
52990,1,2018,6276
52995,1,2018,9317
53008,1,2018,-153
53024,1,2018,0
53079,1,2018,2088
53084,1,2018,2613
53095,1,2018,5325
53102,1,2018,0
53173,1,2018,9581
53199,1,2018,16760
53203,1,2018,5237
53208,1,2018,0
53244,1,2018,10162
53322,1,2018,0
53325,1,2018,0
53326,1,2018,0
53344,1,2018,280578
53354,1,2018,1738
53368,1,2018,-4782
53425,1,2018,0
53432,1,2018,-6850
53439,1,2018,0
53460,4,2018,5237
53460,1,2018,-1643
53467,1,2018,0
53475,1,2018,-436
53514,1,2018,-9438
53515,1,2018,483
53523,1,2018,0
53532,2,2018,2210
53532,5,2018,2315
53532,1,2018,1418
53540,1,2018,-4861
53543,3,2018,2263
53543,4,2018,1418
53543,1,2018,-3767
53584,1,2018,18651
53586,1,2018,0
53597,1,2018,-519
53617,1,2018,41
53654,1,2018,2088
53686,1,2018,-321
53722,1,2018,2088
53733,1,2018,0
53753,1,2018,6215
53828,1,2018,1913
53867,1,2018,1480
53897,1,2018,6842
53903,1,2018,7579
53927,1,2018,2893
53942,1,2018,-40
54038,1,2018,0
54082,1,2018,2049
54086,1,2018,9104
54166,1,2018,0
54201,1,2018,0
54209,1,2018,4130
54224,1,2018,-6913
54231,1,2018,-298
54246,1,2018,0
54254,1,2018,0
54270,1,2018,0
54338,1,2018,54790
54342,3,2018,68
54342,1,2018,31759
54344,2,2018,10142
54344,3,2018,31341
54344,1,2018,0
54350,3,2018,0
54350,1,2018,77228
54386,2,2018,9592
54386,1,2018,1738
54388,1,2018,-519
54451,1,2018,2263
54486,1,2018,2788
54503,1,2018,0
54521,1,2018,-3091
54530,1,2018,77256
54551,1,2018,0
54578,1,2018,0
54609,1,2018,4922
54625,1,2018,638
54679,2,2018,1738
54679,1,2018,0
54680,1,2018,0
54715,1,2018,0
54720,2,2018,3138
54720,1,2018,6760
54730,1,2018,64
54736,1,2018,0
54767,1,2018,2372
54776,1,2018,-519
54783,1,2018,-114
54804,1,2018,0
54821,1,2018,0
54828,1,2018,7151
54845,1,2018,153458
54862,1,2018,0
54886,1,2018,0
54916,1,2018,0
54984,1,2018,13125
55020,3,2018,3820
55020,1,2018,-4239
55032,1,2018,798
55086,1,2018,4712
55109,1,2018,0
55120,1,2018,0
55158,1,2018,143289
55172,1,2018,2998
55214,1,2018,1418
55234,3,2018,17017
55234,1,2018,9950
