"","SERIALNO","SPORDER","year","total_taxes"
"1012",30655,1,2011,0
"1013",30656,1,2011,11934
"1014",30680,1,2011,6708
"1015",30692,1,2011,0
"1016",30754,1,2011,28192
"1017",30755,1,2011,1233
"1018",30883,1,2011,68
"1019",30905,2,2011,3367
"1020",30905,1,2011,1690
"1021",30928,3,2011,219
"1022",30928,1,2011,14557
"1023",30934,1,2011,3888
"1024",31045,1,2011,-2535
"1025",31122,1,2011,8783
"1026",31130,1,2011,20397
"1027",31138,1,2011,3367
"1028",31204,1,2011,36454
"1029",31219,1,2011,-1487
"1030",31257,1,2011,6539
"1031",31270,1,2011,31
"1032",31295,1,2011,0
"1033",31310,1,2011,15657
"1034",31413,1,2011,10301
"1035",31502,1,2011,0
"1036",31516,1,2011,4032
"1037",31517,1,2011,0
"1038",31554,1,2011,0
"1039",31637,1,2011,21815
"1040",31797,1,2011,0
"1041",31803,1,2011,4496
"1042",31834,1,2011,7321
"1043",31885,2,2011,3424
"1044",31885,3,2011,1325
"1045",31885,1,2011,0
"1046",31897,1,2011,0
"1047",31901,1,2011,2292
"1048",31965,1,2011,34463
"1049",31970,1,2011,-871
"1050",31970,3,2011,2118
"1051",31971,1,2011,18609
"1052",31990,1,2011,9097
"1053",32078,2,2011,28192
"1054",32078,1,2011,11789
"1055",32104,3,2011,-16
"1056",32104,1,2011,184
"1057",32116,1,2011,5053
"1058",32130,2,2011,2299
"1059",32130,1,2011,0
"1060",32216,1,2011,11075
"1061",32267,3,2011,9097
"1062",32267,1,2011,11847
"1063",32516,1,2011,0
"1064",32580,1,2011,101440
"1065",32603,1,2011,279
"1066",32624,1,2011,27222
"1067",32691,1,2011,50521
"1068",32694,1,2011,0
"1069",32796,1,2011,0
"1070",32856,1,2011,0
"1071",32881,1,2011,0
"1072",32884,1,2011,6777
"1073",32899,1,2011,-69
"1074",32959,1,2011,0
"1075",32967,2,2011,429
"1076",32967,1,2011,0
"1077",33029,1,2011,0
"1078",33088,1,2011,12109
"1079",33105,1,2011,0
"1080",33115,1,2011,15353
"1081",33123,1,2011,-601
"1082",33149,1,2011,162492
"1083",33183,1,2011,4235
"1084",33322,1,2011,-5
"1085",33345,1,2011,6232
"1086",33355,1,2011,10821
"1087",33370,1,2011,3940
"1088",33382,1,2011,6318
"1089",33422,1,2011,200
"1090",33481,1,2011,30678
"1091",33515,1,2011,0
"1092",33559,4,2011,-46
"1093",33559,1,2011,-1845
"1094",33562,1,2011,8076
"1095",33592,1,2011,4513
"1096",33604,6,2011,186
"1097",33604,1,2011,-6940
"1098",33611,1,2011,2570
"1099",33613,1,2011,105
"1100",33626,1,2011,4513
"1101",33644,1,2011,14055
"1102",33743,1,2011,0
"1103",33808,1,2011,0
"1104",33820,1,2011,9388
"1105",33840,1,2011,-174
"1106",33851,1,2011,0
"1107",33972,1,2011,17301
"1108",34009,1,2011,1305
"1109",34024,1,2011,299
"1110",34123,1,2011,13939
"1111",34133,1,2011,55769
"1112",34189,2,2011,2570
"1113",34189,3,2011,2661
"1114",34189,1,2011,2570
"1115",34242,1,2011,31
"1116",34248,1,2011,41227
"1117",34263,1,2011,1468
"1118",34329,1,2011,2797
"1119",34362,1,2011,1368
"1120",34387,1,2011,-2330
"1121",34393,1,2011,54192
"1122",34539,1,2011,7091
"1123",34547,1,2011,0
"1124",34625,4,2011,3367
"1125",34625,1,2011,-1753
"1126",34625,2,2011,581
"1127",34685,1,2011,-487
"1128",34726,1,2011,-5452
"1129",34733,1,2011,0
"1130",34793,1,2011,5143
"1131",34861,1,2011,294
"1132",34881,1,2011,8209
"1133",34934,1,2011,117769
"1134",34967,2,2011,-15
"1135",34967,1,2011,0
"1136",35015,1,2011,0
"1137",35037,5,2011,1687
"1138",35037,6,2011,3940
"1139",35037,1,2011,-5221
"1140",35039,1,2011,32116
"1141",35042,1,2011,20365
"1142",35043,1,2011,0
"1143",35081,1,2011,18360
"1144",35102,1,2011,3102
"1145",35118,1,2011,9076
"1146",35146,1,2011,-6086
"1147",35160,1,2011,4206
"1148",35171,2,2011,2797
"1149",35171,1,2011,2118
"1150",35183,1,2011,0
"1151",35197,1,2011,12562
"1152",35262,1,2011,-5073
"1153",35262,4,2011,556
"1154",35284,1,2011,14445
"1155",35328,1,2011,0
"1156",35369,1,2011,2570
"1157",35386,1,2011,11169
"1158",35401,2,2011,5373
"1159",35401,1,2011,5544
"1160",35429,1,2011,0
"1161",35489,1,2011,27169
"1162",35489,3,2011,1144
"1163",35512,1,2011,912
"1164",35654,1,2011,52169
"1165",35664,1,2011,4688
"1166",35669,1,2011,0
"1167",35681,1,2011,553
"1168",35710,1,2011,1474
"1169",35755,1,2011,0
"1170",35807,1,2011,21748
"1171",35811,1,2011,0
"1172",35825,1,2011,4799
"1173",35838,1,2011,158737
"1174",35846,1,2011,3102
"1175",35907,1,2011,14226
"1176",35910,1,2011,15267
"1177",35930,1,2011,14291
"1178",35947,1,2011,0
"1179",35957,1,2011,16462
"1180",36005,1,2011,186579
"1181",36045,1,2011,8295
"1182",36084,1,2011,-1268
"1183",36101,1,2011,0
"1184",36163,1,2011,0
"1185",36198,1,2011,-3519
"1186",36203,1,2011,0
"1187",36212,2,2011,6232
"1188",36212,1,2011,0
"1189",36223,1,2011,0
"1190",36282,1,2011,63
"1191",36314,1,2011,5373
"1192",36421,1,2011,1879
"1193",36451,1,2011,0
"1194",36468,1,2011,556
"1195",36479,2,2011,6232
"1196",36479,1,2011,16462
"1197",36510,1,2011,27
"1198",36514,1,2011,0
"1199",36525,1,2011,9044
"1200",36527,1,2011,10639
"1201",36543,1,2011,0
"1202",36705,1,2011,7063
"1203",36779,1,2011,15085
"1204",36790,1,2011,0
"1205",36808,1,2011,-69
"1206",36825,1,2011,153
"1207",36865,1,2011,1974
"1208",36965,1,2011,45622
"1209",36998,1,2011,117614
"1210",37009,1,2011,15372
"1211",37047,2,2011,556
"1212",37047,1,2011,100
"1213",37067,2,2011,4799
"1214",37067,4,2011,6232
"1215",37067,1,2011,18394
"1216",37105,1,2011,0
"1217",37143,1,2011,0
"1218",37155,1,2011,-4876
"1219",37168,1,2011,0
"1220",37194,1,2011,80
"1221",37195,1,2011,9817
"1222",37208,1,2011,18810
"1223",37217,1,2011,18008
"1224",37262,1,2011,0
"1225",37318,2,2011,2118
"1226",37318,1,2011,14495
"1227",37325,1,2011,2129
"1228",37634,1,2011,150
"1229",37699,1,2011,30087
"1230",37704,1,2011,138889
"1231",37868,2,2011,313
"1232",37868,1,2011,7665
"1233",37949,1,2011,-51
"1234",37954,1,2011,-4327
"1235",37955,1,2011,0
"1236",37997,1,2011,12049
"1237",38009,1,2011,-61
"1238",38060,1,2011,691
"1239",38068,2,2011,985
"1240",38068,1,2011,3367
"1241",38100,1,2011,10444
"1242",38192,1,2011,-28
"1243",38220,1,2011,0
"1244",38256,1,2011,0
"1245",38346,2,2011,3825
"1246",38346,3,2011,2797
"1247",38346,1,2011,2118
"1248",38370,1,2011,1305
"1249",38485,1,2011,40657
"1250",38494,1,2011,0
"1251",38525,4,2011,2570
"1252",38525,1,2011,13542
"1253",38528,1,2011,14037
"1254",38588,1,2011,6519
"1255",38634,2,2011,5659
"1256",38634,1,2011,3841
"1257",38759,1,2011,47896
"1258",38784,3,2011,493
"1259",38784,1,2011,50996
"1260",38828,1,2011,4799
"1261",38903,1,2011,1611
"1262",38953,2,2011,8982
"1263",38953,1,2011,11325
"1264",38985,1,2011,3367
"1265",39016,1,2011,0
"1266",39036,1,2011,0
"1267",39060,1,2011,278
"1268",39075,1,2011,29693
"1269",39087,1,2011,-5502
"1270",39130,1,2011,0
"1271",39134,2,2011,5258
"1272",39134,1,2011,33
"1273",39141,1,2011,0
"1274",39174,1,2011,20396
"1275",39219,1,2011,0
"1276",39234,3,2011,3195
"1277",39234,1,2011,0
"1278",39311,1,2011,12949
"1279",39349,1,2011,5086
"1280",39391,1,2011,1150
"1281",39471,1,2011,0
"1282",39474,1,2011,0
"1283",39477,1,2011,17296
"1284",39498,1,2011,10629
"1285",39584,1,2011,-183
"1286",39609,1,2011,399
"1287",39687,1,2011,14960
"1288",39740,1,2011,32616
"1289",39777,1,2011,7637
"1290",39777,3,2011,1234
"1291",39783,1,2011,20042
"1292",39870,1,2011,0
"1293",39893,3,2011,2118
"1294",39893,1,2011,40978
"1295",39898,1,2011,0
"1296",39919,3,2011,745
"1297",39919,4,2011,4799
"1298",39919,1,2011,10501
"1299",39937,1,2011,-5443
"1300",39961,1,2011,11279
"1301",39996,2,2011,691
"1302",39996,1,2011,0
"1303",40019,1,2011,52645
"1304",40062,1,2011,5957
"1305",40117,1,2011,4258
"1306",40131,1,2011,1970
"1307",40164,1,2011,0
"1308",40465,1,2011,4799
"1309",40486,1,2011,0
"1310",40513,2,2011,-27
"1311",40513,1,2011,3367
"1312",40602,1,2011,0
"1313",40603,1,2011,-2677
"1314",40624,1,2011,3940
"1315",40709,1,2011,3601
"1316",40735,1,2011,0
"1317",40827,5,2011,1611
"1318",40827,1,2011,0
"1319",40855,1,2011,48766
"1320",40869,1,2011,0
"1321",40927,2,2011,146
"1322",40927,1,2011,6519
"1323",40951,1,2011,-2030
"1324",41025,1,2011,332
"1325",41047,1,2011,3296
"1326",41086,2,2011,2118
"1327",41086,7,2011,669
"1328",41086,1,2011,-3979
"1329",41184,1,2011,9872
"1330",41219,1,2011,0
"1331",41260,1,2011,23520
"1332",41267,1,2011,332
"1333",41278,2,2011,6232
"1334",41278,1,2011,7951
"1335",41367,2,2011,7665
"1336",41367,1,2011,24305
"1337",41382,1,2011,0
"1338",41387,1,2011,-1639
"1339",41398,1,2011,0
"1340",41404,1,2011,1
"1341",41420,1,2011,5890
"1342",41445,1,2011,18023
"1343",41483,1,2011,3940
"1344",41497,1,2011,0
"1345",41509,2,2011,26274
"1346",41509,1,2011,429
"1347",41542,1,2011,114
"1348",41610,1,2011,431
"1349",41667,1,2011,0
"1350",41667,2,2011,682
"1351",41687,3,2011,3653
"1352",41687,1,2011,14760
"1353",41702,1,2011,456
"1354",41720,1,2011,7006
"1355",41733,1,2011,-69
"1356",41756,1,2011,0
"1357",41851,1,2011,17377
"1358",41948,3,2011,6461
"1359",41948,1,2011,13653
"1360",41948,4,2011,2570
"1361",42010,1,2011,-69
"1362",42061,1,2011,0
"1363",42065,1,2011,0
"1364",42126,1,2011,0
"1365",42132,1,2011,1458
"1366",42158,1,2011,12865
"1367",42163,1,2011,121168
"1368",42164,1,2011,0
"1369",42178,1,2011,25668
"1370",42214,1,2011,0
"1371",42354,1,2011,19383
"1372",42455,1,2011,1166
"1373",42459,1,2011,5520
"1374",42491,1,2011,0
"1375",42517,3,2011,1891
"1376",42517,1,2011,3940
"1377",42544,1,2011,3247
"1378",42613,1,2011,21421
"1379",42621,1,2011,5945
"1380",42671,1,2011,80
"1381",42699,2,2011,4341
"1382",42699,1,2011,0
"1383",42759,1,2011,18130
"1384",42772,1,2011,19383
"1385",42798,1,2011,6932
"1386",42971,1,2011,19669
"1387",42973,1,2011,665
"1388",43023,1,2011,5373
"1389",43070,1,2011,100
"1390",43096,3,2011,-69
"1391",43096,1,2011,-1796
"1392",43132,1,2011,36783
"1393",43144,1,2011,49806
"1394",43187,1,2011,30908
"1395",43285,1,2011,0
"1396",43338,1,2011,3940
"1397",43375,1,2011,-4285
"1398",43376,1,2011,123865
"1399",43395,1,2011,18231
"1400",43405,1,2011,5917
"1401",43437,1,2011,0
"1402",43468,1,2011,37377
"1403",43479,1,2011,24718
"1404",43525,1,2011,1744
"1405",43558,1,2011,26274
"1406",43604,1,2011,26274
"1407",43611,1,2011,23755
"1408",43671,1,2011,0
"1409",43727,1,2011,160
"1410",43730,1,2011,0
"1411",43775,3,2011,3883
"1412",43775,1,2011,0
"1413",43797,1,2011,0
"1414",43834,1,2011,-3583
"1415",43840,1,2011,0
"1416",43927,1,2011,-1368
"1417",43948,1,2011,0
"1418",43984,1,2011,4532
"1419",43998,1,2011,319
"1420",44081,1,2011,0
"1421",44116,1,2011,18126
"1422",44128,1,2011,0
"1423",44249,1,2011,1549
"1424",44266,1,2011,11449
"1425",44274,1,2011,8292
"1426",44289,1,2011,0
"1427",44300,2,2011,5373
"1428",44300,1,2011,379
"1429",44383,2,2011,32116
"1430",44383,1,2011,8237
"1431",44420,1,2011,6906
"1432",44439,1,2011,-6940
"1433",44561,1,2011,0
"1434",44596,1,2011,0
"1435",44601,1,2011,0
"1436",44676,1,2011,7637
"1437",44677,1,2011,16117
"1438",44687,1,2011,13080
"1439",44765,2,2011,2570
"1440",44765,1,2011,1891
"1441",44814,1,2011,1891
"1442",44865,1,2011,15654
"1443",44919,1,2011,1004
"1444",44965,1,2011,-38
"1445",45004,1,2011,-69
"1446",45006,2,2011,9097
"1447",45006,1,2011,6254
"1448",45008,1,2011,36967
"1449",45085,1,2011,-4980
"1450",45141,1,2011,200
"1451",45168,2,2011,691
"1452",45168,1,2011,4914
"1453",45168,3,2011,3367
"1454",45190,1,2011,0
"1455",45192,1,2011,5086
"1456",45230,5,2011,434
"1457",45230,1,2011,-3516
"1458",45230,2,2011,2797
"1459",45252,1,2011,5086
"1460",45265,1,2011,16462
"1461",45332,1,2011,16462
"1462",45391,1,2011,13162
"1463",45488,3,2011,1891
"1464",45488,1,2011,7835
"1465",45663,1,2011,0
"1466",45679,1,2011,61017
"1467",45709,1,2011,80
"1468",45718,1,2011,0
"1469",45803,1,2011,0
"1470",45811,1,2011,10500
"1471",45864,1,2011,29890
"1472",45904,1,2011,14577
"1473",45944,6,2011,8237
"1474",45944,1,2011,0
"1475",46105,3,2011,1001
"1476",46105,1,2011,34397
"1477",46207,1,2011,9716
"1478",46247,1,2011,16608
"1479",46254,1,2011,4799
"1480",46376,1,2011,11075
"1481",46423,1,2011,7574
"1482",46470,1,2011,-1417
"1483",46495,1,2011,0
"1484",46500,1,2011,-1398
"1485",46547,1,2011,0
"1486",46564,4,2011,3940
"1487",46564,1,2011,9813
"1488",46566,2,2011,6232
"1489",46566,1,2011,14495
"1490",46590,3,2011,476
"1491",46590,1,2011,13939
"1492",46603,1,2011,0
"1493",46679,1,2011,0
"1494",46689,1,2011,29830
"1495",46717,2,2011,32116
"1496",46717,1,2011,8066
"1497",46830,1,2011,56474
"1498",46973,1,2011,2204
"1499",47012,1,2011,-55
"1500",47016,1,2011,0
"1501",47017,1,2011,2797
"1502",47031,1,2011,-10
"1503",47099,1,2011,23558
"1504",47135,1,2011,0
"1505",47148,1,2011,15744
"1506",47189,1,2011,2659
"1507",47341,1,2011,9784
"1508",47399,1,2011,9555
"1509",47415,1,2011,83501
"1510",47424,1,2011,0
"1511",47451,1,2011,16805
"1512",47604,1,2011,17377
"1513",47626,1,2011,0
"1514",47675,1,2011,0
"1515",47713,1,2011,30952
"1516",47763,3,2011,2344
"1517",47763,1,2011,10391
"1518",47805,1,2011,0
"1519",47845,1,2011,62022
"1520",47901,1,2011,19272
"1521",47904,1,2011,7665
"1522",47945,1,2011,122074
"1523",48014,1,2011,13542
"1524",48017,1,2011,13145
"1525",48021,1,2011,-6924
"1526",48064,1,2011,0
"1527",48070,2,2011,4513
"1528",48070,1,2011,0
"1529",48188,1,2011,0
"1530",48236,1,2011,0
"1531",48252,1,2011,200
"1532",48255,1,2011,0
"1533",48275,1,2011,3653
"1534",48289,1,2011,6031
"1535",48475,1,2011,0
"1536",48501,1,2011,33238
"1537",48526,1,2011,39356
"1538",48543,1,2011,5373
"1539",48583,1,2011,22078
"1540",48585,1,2011,0
"1541",48632,1,2011,122892
"1542",48657,2,2011,200
"1543",48657,5,2011,2118
"1544",48657,1,2011,6719
"1545",48763,1,2011,15654
"1546",48781,1,2011,6232
"1547",48801,1,2011,2425
"1548",48898,1,2011,-6551
"1549",48910,1,2011,-5369
"1550",48955,1,2011,22335
"1551",48973,1,2011,-51
"1552",48987,1,2011,370
"1553",48991,1,2011,0
"1554",49020,1,2011,6141
"1555",49036,1,2011,288
"1556",49043,1,2011,0
"1557",49068,1,2011,2800
"1558",49075,1,2011,0
"1559",49086,1,2011,0
"1560",49088,1,2011,-26
"1561",49094,1,2011,61786
"1562",49113,1,2011,0
"1563",49150,1,2011,11712
"1564",49151,2,2011,133
"1565",49151,4,2011,80
"1566",49151,1,2011,-581
"1567",49189,1,2011,3385
"1568",49196,4,2011,13335
"1569",49196,1,2011,-124
"1570",49221,1,2011,26859
"1571",49271,1,2011,0
"1572",49279,1,2011,612
"1573",49295,2,2011,227
"1574",49295,1,2011,0
"1575",49296,1,2011,0
"1576",49330,1,2011,688
"1577",49342,1,2011,0
"1578",49349,1,2011,0
"1579",49360,1,2011,19577
"1580",49386,1,2011,0
"1581",49392,1,2011,0
"1582",49404,1,2011,1420
"1583",49478,1,2011,0
"1584",49537,1,2011,0
"1585",49628,1,2011,18413
"1586",49645,2,2011,2570
"1587",49645,1,2011,3577
"1588",49677,1,2011,-14
"1589",49717,1,2011,0
"1590",49751,1,2011,12269
"1591",49751,2,2011,657
"1592",49802,1,2011,1672
"1593",49814,1,2011,13102
"1594",49817,1,2011,0
"1595",49819,1,2011,5373
"1596",49871,1,2011,1982
"1597",49883,1,2011,4799
"1598",49918,1,2011,21153
"1599",49936,1,2011,-2330
"1600",49938,1,2011,7378
"1601",49968,2,2011,1438
"1602",49968,1,2011,6232
"1603",49972,1,2011,100
"1604",49996,1,2011,9069
"1605",50052,1,2011,0
"1606",50054,1,2011,6232
"1607",50062,1,2011,3367
"1608",50101,1,2011,5298
"1609",50109,1,2011,24305
"1610",50113,1,2011,-1742
"1611",50171,1,2011,120425
"1612",50188,3,2011,2299
"1613",50188,4,2011,21153
"1614",50188,1,2011,5384
"1615",50271,1,2011,0
"1616",50477,1,2011,22335
"1617",50583,1,2011,0
"1618",50606,1,2011,21526
"1619",50619,1,2011,15267
"1620",50635,1,2011,0
"1621",50654,1,2011,-325
"1622",50693,1,2011,0
"1623",50716,1,2011,10323
"1624",50722,2,2011,3568
"1625",50722,4,2011,1664
"1626",50722,1,2011,2343
"1627",50820,1,2011,2385
"1628",50831,1,2011,135
"1629",50857,1,2011,43864
"1630",50915,1,2011,0
"1631",50937,1,2011,10567
"1632",50998,1,2011,0
"1633",51020,1,2011,42105
"1634",51034,1,2011,9245
"1635",51069,1,2011,7350
"1636",51102,1,2011,0
"1637",51129,1,2011,0
"1638",51183,1,2011,49676
"1639",51199,1,2011,18394
"1640",51266,1,2011,9773
"1641",51316,1,2011,0
"1642",51329,1,2011,2538
"1643",51353,1,2011,2797
"1644",51380,1,2011,16348
"1645",51394,2,2011,246
"1646",51394,1,2011,0
"1647",51398,6,2011,1438
"1648",51398,1,2011,32479
"1649",51398,3,2011,6672
"1650",51419,1,2011,-50
"1651",51459,1,2011,23862
"1652",51476,1,2011,0
"1653",51544,1,2011,0
"1654",51574,1,2011,8095
"1655",51611,1,2011,13367
"1656",51625,1,2011,14495
"1657",51630,1,2011,0
"1658",51651,1,2011,2589
"1659",51674,1,2011,9632
"1660",51715,1,2011,10283
"1661",51727,1,2011,9133
"1662",51741,1,2011,55837
"1663",51755,1,2011,0
"1664",51787,3,2011,1305
"1665",51787,1,2011,0
"1666",51789,1,2011,0
"1667",51790,1,2011,0
"1668",51826,5,2011,11789
"1669",51826,1,2011,-2086
"1670",51891,1,2011,0
"1671",51915,1,2011,48933
"1672",51932,1,2011,0
"1673",51949,1,2011,1549
"1674",51961,1,2011,370
"1675",51985,1,2011,0
"1676",52044,1,2011,0
"1677",52046,1,2011,17235
"1678",52047,1,2011,21984
"1679",52051,1,2011,5057
"1680",52107,1,2011,0
"1681",52126,1,2011,0
"1682",52138,1,2011,10411
"1683",52193,1,2011,72000
"1684",52202,1,2011,7427
"1685",52210,1,2011,5273
"1686",52278,1,2011,100
"1687",52410,1,2011,100
"1688",52448,1,2011,778
"1689",52515,1,2011,21035
"1690",52525,1,2011,9977
"1691",52552,1,2011,0
"1692",52622,1,2011,76273
"1693",52667,1,2011,-3078
"1694",52740,1,2011,31296
"1695",52890,1,2011,0
"1696",52917,1,2011,0
"1697",52984,1,2011,0
"1698",53158,3,2011,23517
"1699",53158,1,2011,17091
"1700",53246,1,2011,130009
"1701",53249,1,2011,7378
"1702",53293,1,2011,4529
"1703",53299,1,2011,8611
"1704",53315,1,2011,936
"1705",53318,1,2011,0
"1706",53332,1,2011,1458
"1707",53343,1,2011,0
"1708",53407,2,2011,-30
"1709",53407,1,2011,11239
"1710",53425,1,2011,23813
"1711",53427,3,2011,1458
"1712",53427,1,2011,0
"1713",53477,1,2011,-5327
"1714",53481,1,2011,4802
"1715",53492,1,2011,0
"1716",53512,1,2011,-3
"1717",53553,1,2011,-3583
"1718",53593,1,2011,14226
"1719",53604,3,2011,4529
"1720",53604,1,2011,9298
"1721",53613,1,2011,0
"1722",53760,1,2011,13335
"1723",53808,1,2011,16462
"1724",53809,1,2011,12562
"1725",53839,1,2011,6379
"1726",53850,1,2011,0
"1727",53981,1,2011,5945
"1728",54039,1,2011,6298
"1729",54060,1,2011,6146
"1730",54200,1,2011,511
"1731",54221,1,2011,0
"1732",54241,3,2011,273
"1733",54241,1,2011,0
"1734",54255,3,2011,3539
"1735",54255,1,2011,9642
"1736",54284,1,2011,0
"1737",54290,2,2011,1305
"1738",54290,1,2011,0
"1739",54325,1,2011,2726
"1740",54395,1,2011,33042
"1741",54395,3,2011,985
"1742",54436,1,2011,1305
"1743",54453,1,2011,7141
"1744",54481,1,2011,31526
"1745",54508,1,2011,0
"1746",54522,1,2011,0
"1747",54638,1,2011,16073
"1748",54640,1,2011,7391
"1749",54688,1,2011,691
"1750",54691,1,2011,0
"1751",54719,1,2011,773
"1752",54768,1,2011,47563
"1753",54852,1,2011,43511
"1754",54870,1,2011,25237
"1755",54905,1,2011,7951
"1756",54909,1,2011,0
"1757",54928,1,2011,10007
"1758",54929,1,2011,3367
"1759",54939,1,2011,10629
"1760",54942,1,2011,18381
"1761",54969,1,2011,40482
"1762",55013,1,2011,0
"1763",55036,1,2011,5636
"1764",55038,1,2011,52531
"1765",55046,2,2011,5974
"1766",55046,1,2011,0
"1767",55059,1,2011,-3057
"1768",55108,1,2011,0
"1769",55223,1,2011,0
"1770",55312,1,2011,0
"1771",55333,1,2011,13833
"1772",55349,1,2011,2684
"1773",55355,1,2011,25526
"1774",55399,1,2011,0
"1775",55407,1,2011,100
"1776",55465,1,2011,6387
"1777",55503,1,2011,585
"1778",55521,1,2011,928
"1779",55539,2,2011,-52
"1780",55539,1,2011,165
"1781",55607,1,2011,0
"1782",55633,1,2011,22653
"1783",55660,1,2011,6319
"1784",55667,1,2011,-14
"1785",55686,1,2011,0
"1786",55703,1,2011,16205
"1787",55719,1,2011,0
"1788",55799,1,2011,24911
"1789",55816,1,2011,133
"1790",55819,1,2011,0
"1791",55844,1,2011,1150
"1792",55859,1,2011,9383
"1793",55935,2,2011,5945
"1794",55935,1,2011,4345
"1795",55959,1,2011,-1790
"1796",56000,1,2011,-52
"1797",56018,1,2011,9097
"1798",56020,3,2011,-52
"1799",56020,1,2011,0
"1800",56030,3,2011,7951
"1801",56030,1,2011,0
"1802",56031,1,2011,27302
"1803",56054,1,2011,0
"1804",56176,1,2011,204463
"1805",56198,1,2011,2013
"1806",56203,1,2011,7795
"1807",56231,1,2011,22075
"1808",56283,1,2011,0
"1809",56301,1,2011,-5708
"1810",56341,1,2011,73
"1811",56388,1,2011,6777
"1812",56446,1,2011,9847
"1813",56478,1,2011,133
"1814",56499,1,2011,20243
"1815",56533,1,2011,32116
"1816",56535,1,2011,8812
"1817",56598,1,2011,51077
"1818",56598,3,2011,6232
"1819",56607,1,2011,0
"1820",56656,1,2011,8209
"1821",56658,1,2011,41407
"1822",56704,1,2011,0
"1823",56741,1,2011,12683
"1824",56779,1,2011,-1774
"1825",56816,1,2011,117459
"1826",56831,1,2011,23196
"1827",56841,1,2011,1943
"1828",57014,1,2011,5152
"1829",57111,1,2011,15659
"1830",57151,1,2011,2797
"1831",57179,1,2011,7017
"1832",57185,1,2011,5373
"1833",57186,1,2011,0
"1834",57272,1,2011,0
"1835",57329,1,2011,5771
"1836",57348,1,2011,12969
"1837",57358,1,2011,-39
"1838",57391,1,2011,23621
"1839",57397,1,2011,7488
"1840",57489,1,2011,4496
"1841",57527,1,2011,32736
"1842",57547,1,2011,3827
"1843",57604,1,2011,-3074
"1844",57656,1,2011,985
"1845",57685,1,2011,-62
"1846",57686,1,2011,7665
"1847",57720,1,2011,-6253
"1848",57752,1,2011,9957
"1849",57772,3,2011,3367
"1850",57772,1,2011,119900
"1851",57821,2,2011,1765
"1852",57821,1,2011,2684
"1853",57836,1,2011,9099
"1854",57966,1,2011,0
"1855",57999,1,2011,177
"1856",58056,1,2011,6428
"1857",58069,1,2011,11945
"1858",58133,1,2011,14608
"1859",58144,2,2011,4799
"1860",58144,1,2011,0
"1861",58183,1,2011,0
"1862",58270,1,2011,0
"1863",58278,2,2011,1347
"1864",58278,1,2011,0
"1865",58317,1,2011,0
"1866",58335,1,2011,13316
"1867",58356,1,2011,-156
"1868",58360,1,2011,8830
"1869",58362,1,2011,0
"1870",58452,1,2011,0
"1871",58552,1,2011,0
"1872",58561,1,2011,1120
"1873",58563,1,2011,-6991
"1874",58579,1,2011,5971
"1875",58605,1,2011,0
"1876",58644,1,2011,319
"1877",58646,1,2011,21055
"1878",58667,4,2011,14881
"1879",58667,1,2011,-2517
"1880",58681,1,2011,44
"1881",58721,2,2011,985
"1882",58721,3,2011,200
"1883",58721,1,2011,332
"1884",58758,1,2011,32116
"1885",58883,1,2011,13542
"1886",58966,1,2011,25106
"1887",58972,1,2011,4284
"1888",58992,1,2011,0
"1889",58992,2,2011,783
"1890",59056,1,2011,18168
"1891",59074,1,2011,0
"1892",59106,1,2011,13842
"1893",59116,1,2011,4432
"1894",59130,1,2011,227
"1895",59139,1,2011,11848
"1896",59158,1,2011,0
"1897",59197,5,2011,140
"1898",59197,1,2011,227
"1899",59199,1,2011,1968
"1900",59263,1,2011,2570
