SERIALNO,SPORDER,ST,PUMA,year,HISP,RAC1P,AGEP,SEX,cntyname,economic_unit,income_insufficient
677243,1,37,1702,2015,2,1,30,2,Guilford,TRUE,TRUE
677243,2,37,1702,2015,2,1,30,1,Guilford,TRUE,TRUE
677243,3,37,1702,2015,2,1,10,1,Guilford,TRUE,TRUE
677243,4,37,1702,2015,2,1,6,1,Guilford,TRUE,TRUE
677243,5,37,1702,2015,2,1,2,1,Guilford,TRUE,TRUE
681838,1,37,1802,2015,2,8,33,2,Forsyth,TRUE,TRUE
681838,2,37,1802,2015,2,8,11,1,Forsyth,TRUE,TRUE
681838,3,37,1802,2015,2,1,4,2,Forsyth,TRUE,TRUE
681838,4,37,1802,2015,2,1,2,1,Forsyth,TRUE,TRUE
683662,1,37,1703,2015,1,1,25,1,Guilford,TRUE,FALSE
683662,2,37,1703,2015,1,1,25,2,Guilford,TRUE,FALSE
683662,3,37,1703,2015,1,1,0,1,Guilford,TRUE,FALSE
683833,1,37,1703,2015,1,1,35,1,Guilford,TRUE,FALSE
683833,2,37,1703,2015,5,1,35,2,Guilford,TRUE,FALSE
683833,3,37,1703,2015,5,1,6,1,Guilford,TRUE,FALSE
683833,4,37,1703,2015,5,1,3,2,Guilford,TRUE,FALSE
684185,1,37,1703,2015,1,2,71,2,Guilford,TRUE,FALSE
684185,2,37,1703,2015,1,2,33,2,Guilford,TRUE,FALSE
684185,3,37,1703,2015,1,2,34,2,Guilford,TRUE,FALSE
684185,4,37,1703,2015,1,2,2,1,Guilford,TRUE,FALSE
686251,1,37,1801,2015,8,8,32,1,Forsyth,TRUE,TRUE
686251,2,37,1801,2015,8,8,15,2,Forsyth,TRUE,TRUE
686251,3,37,1801,2015,8,8,26,2,Forsyth,TRUE,TRUE
686251,4,37,1801,2015,8,8,10,2,Forsyth,TRUE,TRUE
686251,5,37,1801,2015,8,8,4,2,Forsyth,TRUE,TRUE
690924,1,37,1803,2015,1,1,37,2,Forsyth,TRUE,FALSE
690924,2,37,1803,2015,1,1,44,1,Forsyth,TRUE,FALSE
690924,3,37,1803,2015,1,1,0,1,Forsyth,TRUE,FALSE
696772,1,37,1702,2015,2,8,36,2,Guilford,TRUE,TRUE
696772,2,37,1702,2015,2,8,36,1,Guilford,TRUE,TRUE
696772,3,37,1702,2015,2,8,9,2,Guilford,TRUE,TRUE
696772,4,37,1702,2015,2,8,7,1,Guilford,TRUE,TRUE
696772,5,37,1702,2015,2,8,4,1,Guilford,TRUE,TRUE
696947,1,37,1801,2015,1,6,50,2,Forsyth,TRUE,FALSE
696947,2,37,1801,2015,23,1,43,1,Forsyth,TRUE,FALSE
696947,3,37,1801,2015,1,9,4,2,Forsyth,TRUE,FALSE
696947,4,37,1801,2015,1,9,2,1,Forsyth,TRUE,FALSE
701289,1,37,1802,2015,1,1,33,2,Forsyth,TRUE,TRUE
701289,2,37,1802,2015,1,1,38,1,Forsyth,TRUE,TRUE
701289,3,37,1802,2015,1,1,11,1,Forsyth,TRUE,TRUE
701289,4,37,1802,2015,1,1,10,1,Forsyth,TRUE,TRUE
701289,5,37,1802,2015,1,1,8,1,Forsyth,TRUE,TRUE
701289,6,37,1802,2015,1,1,1,1,Forsyth,TRUE,TRUE
706599,1,37,1801,2015,2,1,29,2,Forsyth,TRUE,TRUE
706599,2,37,1801,2015,2,1,36,1,Forsyth,TRUE,TRUE
706599,3,37,1801,2015,1,1,4,1,Forsyth,TRUE,TRUE
706599,4,37,1801,2015,1,1,2,2,Forsyth,TRUE,TRUE
708309,1,37,1803,2015,1,1,37,2,Forsyth,TRUE,FALSE
708309,2,37,1803,2015,1,1,37,1,Forsyth,TRUE,FALSE
708309,3,37,1803,2015,1,1,4,1,Forsyth,TRUE,FALSE
708309,4,37,1803,2015,1,1,2,2,Forsyth,TRUE,FALSE
708719,1,37,1301,2015,8,1,28,2,Durham,TRUE,TRUE
708719,2,37,1301,2015,8,1,9,2,Durham,TRUE,TRUE
708719,3,37,1301,2015,8,1,0,2,Durham,TRUE,TRUE
708719,4,37,1301,2015,8,1,27,1,Durham,FALSE,TRUE
709792,1,37,1703,2015,1,1,39,2,Guilford,TRUE,FALSE
709792,2,37,1703,2015,1,1,41,1,Guilford,TRUE,FALSE
709792,3,37,1703,2015,1,1,5,2,Guilford,TRUE,FALSE
709792,4,37,1703,2015,1,1,2,1,Guilford,TRUE,FALSE
716458,1,37,1704,2015,1,2,72,2,Guilford,TRUE,TRUE
716458,2,37,1704,2015,1,2,67,1,Guilford,TRUE,TRUE
716458,3,37,1704,2015,1,2,14,1,Guilford,TRUE,TRUE
716458,4,37,1704,2015,1,2,4,1,Guilford,TRUE,TRUE
720974,1,37,1302,2015,1,1,29,1,Durham,TRUE,FALSE
720974,2,37,1302,2015,1,1,27,2,Durham,TRUE,FALSE
720974,3,37,1302,2015,1,1,1,2,Durham,TRUE,FALSE
724603,1,37,1702,2015,1,6,29,1,Guilford,TRUE,FALSE
724603,2,37,1702,2015,1,6,27,2,Guilford,TRUE,FALSE
724603,3,37,1702,2015,1,6,0,2,Guilford,TRUE,FALSE
728781,1,37,1301,2015,1,1,29,1,Durham,TRUE,FALSE
728781,2,37,1301,2015,1,1,29,2,Durham,TRUE,FALSE
728781,3,37,1301,2015,1,1,2,2,Durham,TRUE,FALSE
728937,1,37,1701,2015,1,2,31,2,Guilford,TRUE,TRUE
728937,2,37,1701,2015,1,2,12,2,Guilford,TRUE,TRUE
728937,3,37,1701,2015,1,2,8,2,Guilford,TRUE,TRUE
728937,4,37,1701,2015,1,2,3,1,Guilford,TRUE,TRUE
728937,5,37,1701,2015,1,2,55,1,Guilford,TRUE,TRUE
728937,6,37,1701,2015,1,9,51,2,Guilford,TRUE,TRUE
731771,1,37,1803,2015,1,1,32,2,Forsyth,TRUE,FALSE
731771,2,37,1803,2015,1,1,33,1,Forsyth,TRUE,FALSE
731771,3,37,1803,2015,1,1,4,2,Forsyth,TRUE,FALSE
734309,1,37,1803,2015,1,1,39,2,Forsyth,TRUE,FALSE
734309,2,37,1803,2015,1,1,43,1,Forsyth,TRUE,FALSE
734309,3,37,1803,2015,1,1,8,1,Forsyth,TRUE,FALSE
734309,4,37,1803,2015,1,1,3,1,Forsyth,TRUE,FALSE
737308,1,37,1702,2015,2,1,38,1,Guilford,TRUE,TRUE
737308,2,37,1702,2015,2,1,7,2,Guilford,TRUE,TRUE
737308,3,37,1702,2015,2,1,4,1,Guilford,TRUE,TRUE
737618,1,37,1802,2015,1,1,39,1,Forsyth,TRUE,TRUE
737618,2,37,1802,2015,1,2,48,2,Forsyth,TRUE,TRUE
737618,3,37,1802,2015,1,2,13,1,Forsyth,TRUE,TRUE
737618,4,37,1802,2015,1,1,1,1,Forsyth,TRUE,TRUE
742868,1,37,1703,2015,1,2,27,1,Guilford,TRUE,FALSE
742868,2,37,1703,2015,1,1,30,2,Guilford,TRUE,FALSE
742868,3,37,1703,2015,1,9,0,1,Guilford,TRUE,FALSE
746968,1,37,1704,2015,1,2,2,2,Guilford,FALSE,TRUE
767701,1,37,1704,2015,1,1,29,2,Guilford,TRUE,TRUE
767701,2,37,1704,2015,1,1,34,1,Guilford,TRUE,TRUE
767701,3,37,1704,2015,1,1,1,2,Guilford,TRUE,TRUE
768941,1,37,1701,2015,3,1,50,1,Guilford,TRUE,FALSE
768941,2,37,1701,2015,5,1,39,2,Guilford,TRUE,FALSE
768941,3,37,1701,2015,3,1,0,1,Guilford,TRUE,FALSE
768941,4,37,1701,2015,5,1,13,1,Guilford,TRUE,FALSE
785139,1,37,1704,2015,1,1,46,2,Guilford,TRUE,TRUE
785139,2,37,1704,2015,1,1,20,2,Guilford,TRUE,TRUE
785139,3,37,1704,2015,1,1,18,2,Guilford,TRUE,TRUE
785139,4,37,1704,2015,1,1,14,2,Guilford,TRUE,TRUE
785139,5,37,1704,2015,1,1,12,1,Guilford,TRUE,TRUE
785139,6,37,1704,2015,1,1,10,1,Guilford,TRUE,TRUE
785139,7,37,1704,2015,1,1,8,2,Guilford,TRUE,TRUE
785139,8,37,1704,2015,1,1,3,1,Guilford,TRUE,TRUE
804701,1,37,1702,2015,1,1,38,1,Guilford,TRUE,FALSE
804701,2,37,1702,2015,1,6,34,2,Guilford,TRUE,FALSE
804701,3,37,1702,2015,1,9,5,1,Guilford,TRUE,FALSE
804701,4,37,1702,2015,1,9,2,2,Guilford,TRUE,FALSE
814695,1,37,1802,2015,2,8,34,2,Forsyth,TRUE,TRUE
814695,2,37,1802,2015,2,8,35,1,Forsyth,TRUE,TRUE
814695,3,37,1802,2015,2,8,8,1,Forsyth,TRUE,TRUE
814695,4,37,1802,2015,2,8,6,2,Forsyth,TRUE,TRUE
814695,5,37,1802,2015,2,8,1,1,Forsyth,TRUE,TRUE
814695,6,37,1802,2015,2,8,55,2,Forsyth,TRUE,TRUE
814695,7,37,1802,2015,2,8,16,1,Forsyth,TRUE,TRUE
816749,1,37,1802,2015,2,1,46,1,Forsyth,TRUE,TRUE
816749,2,37,1802,2015,2,1,42,2,Forsyth,TRUE,TRUE
816749,3,37,1802,2015,2,1,18,1,Forsyth,TRUE,TRUE
816749,4,37,1802,2015,2,1,13,2,Forsyth,TRUE,TRUE
816749,5,37,1802,2015,2,1,4,2,Forsyth,TRUE,TRUE
817648,1,37,1302,2015,5,2,23,2,Durham,TRUE,TRUE
817648,2,37,1302,2015,2,2,10,2,Durham,TRUE,TRUE
817648,3,37,1302,2015,5,2,4,1,Durham,TRUE,TRUE
817648,4,37,1302,2015,5,2,3,1,Durham,TRUE,TRUE
817648,5,37,1302,2015,5,2,1,2,Durham,TRUE,TRUE
817648,6,37,1302,2015,5,2,15,1,Durham,TRUE,TRUE
817922,1,37,1803,2015,1,1,30,1,Forsyth,TRUE,FALSE
817922,2,37,1803,2015,1,1,27,2,Forsyth,TRUE,FALSE
817922,3,37,1803,2015,1,1,6,1,Forsyth,TRUE,FALSE
817922,4,37,1803,2015,1,1,3,2,Forsyth,TRUE,FALSE
818936,1,37,1803,2015,1,3,26,1,Forsyth,TRUE,TRUE
818936,2,37,1803,2015,1,1,2,1,Forsyth,TRUE,TRUE
818936,3,37,1803,2015,1,1,24,2,Forsyth,FALSE,FALSE
819072,1,37,1301,2015,1,1,37,2,Durham,TRUE,FALSE
819072,2,37,1301,2015,1,1,43,1,Durham,TRUE,FALSE
819072,3,37,1301,2015,1,1,3,1,Durham,TRUE,FALSE
819072,4,37,1301,2015,1,1,0,1,Durham,TRUE,FALSE
820919,1,37,1803,2015,1,2,58,1,Forsyth,TRUE,FALSE
820919,2,37,1803,2015,1,2,56,2,Forsyth,TRUE,FALSE
820919,3,37,1803,2015,1,2,28,2,Forsyth,TRUE,FALSE
820919,4,37,1803,2015,1,2,5,1,Forsyth,TRUE,FALSE
820919,5,37,1803,2015,1,2,4,1,Forsyth,TRUE,FALSE
823400,1,37,1301,2015,1,1,37,1,Durham,TRUE,FALSE
823400,2,37,1301,2015,1,1,37,2,Durham,TRUE,FALSE
823400,3,37,1301,2015,1,1,8,1,Durham,TRUE,FALSE
823400,4,37,1301,2015,1,1,4,2,Durham,TRUE,FALSE
827100,1,37,1802,2015,3,8,25,2,Forsyth,TRUE,TRUE
827100,2,37,1802,2015,3,9,28,1,Forsyth,TRUE,TRUE
827100,3,37,1802,2015,3,9,6,1,Forsyth,TRUE,TRUE
827100,4,37,1802,2015,3,9,3,2,Forsyth,TRUE,TRUE
827100,5,37,1802,2015,3,9,0,1,Forsyth,TRUE,TRUE
827345,1,37,1803,2015,1,1,53,2,Forsyth,TRUE,FALSE
827345,2,37,1803,2015,1,1,50,1,Forsyth,TRUE,FALSE
827345,3,37,1803,2015,1,1,26,2,Forsyth,TRUE,FALSE
827345,4,37,1803,2015,1,1,4,1,Forsyth,TRUE,FALSE
834446,1,37,1702,2015,1,2,45,2,Guilford,TRUE,FALSE
834446,2,37,1702,2015,1,2,22,2,Guilford,TRUE,FALSE
834446,3,37,1702,2015,1,2,19,1,Guilford,TRUE,FALSE
834446,4,37,1702,2015,1,2,17,1,Guilford,TRUE,FALSE
834446,5,37,1702,2015,1,2,16,1,Guilford,TRUE,FALSE
834446,6,37,1702,2015,1,2,1,2,Guilford,TRUE,FALSE
837563,1,37,1801,2015,16,1,49,1,Forsyth,TRUE,TRUE
837563,2,37,1801,2015,16,1,44,2,Forsyth,TRUE,TRUE
837563,3,37,1801,2015,16,1,15,2,Forsyth,TRUE,TRUE
837563,4,37,1801,2015,16,1,11,2,Forsyth,TRUE,TRUE
837563,5,37,1801,2015,16,1,4,1,Forsyth,TRUE,TRUE
839367,1,37,1704,2015,1,1,35,2,Guilford,TRUE,FALSE
839367,2,37,1704,2015,1,1,39,1,Guilford,TRUE,FALSE
839367,3,37,1704,2015,1,1,3,2,Guilford,TRUE,FALSE
846850,1,37,1704,2015,1,1,40,2,Guilford,TRUE,FALSE
846850,2,37,1704,2015,1,1,41,1,Guilford,TRUE,FALSE
846850,3,37,1704,2015,1,1,7,2,Guilford,TRUE,FALSE
846850,4,37,1704,2015,1,1,2,1,Guilford,TRUE,FALSE
846850,5,37,1704,2015,1,1,0,2,Guilford,TRUE,FALSE
849371,1,37,1702,2015,1,2,54,2,Guilford,TRUE,TRUE
849371,2,37,1702,2015,1,2,35,1,Guilford,TRUE,TRUE
849371,3,37,1702,2015,1,2,31,2,Guilford,TRUE,TRUE
849371,4,37,1702,2015,1,2,4,2,Guilford,TRUE,TRUE
854563,1,37,1301,2015,1,6,35,2,Durham,TRUE,FALSE
854563,2,37,1301,2015,1,6,35,1,Durham,TRUE,FALSE
854563,3,37,1301,2015,1,6,3,2,Durham,TRUE,FALSE
859491,1,37,1301,2015,1,1,41,1,Durham,TRUE,FALSE
859491,2,37,1301,2015,1,6,36,2,Durham,TRUE,FALSE
859491,3,37,1301,2015,1,9,1,2,Durham,TRUE,FALSE
861805,1,37,1704,2015,1,1,43,1,Guilford,TRUE,FALSE
861805,2,37,1704,2015,1,1,40,2,Guilford,TRUE,FALSE
861805,3,37,1704,2015,1,1,18,1,Guilford,TRUE,FALSE
861805,4,37,1704,2015,1,1,16,1,Guilford,TRUE,FALSE
861805,5,37,1704,2015,1,1,4,2,Guilford,TRUE,FALSE
861805,6,37,1704,2015,1,1,21,2,Guilford,TRUE,FALSE
872662,1,37,1704,2015,2,8,28,2,Guilford,TRUE,TRUE
872662,2,37,1704,2015,2,8,12,1,Guilford,TRUE,TRUE
872662,3,37,1704,2015,2,8,11,2,Guilford,TRUE,TRUE
872662,4,37,1704,2015,2,8,7,1,Guilford,TRUE,TRUE
872662,5,37,1704,2015,2,8,5,1,Guilford,TRUE,TRUE
872662,6,37,1704,2015,2,8,4,1,Guilford,TRUE,TRUE
875443,1,37,1702,2015,1,2,31,2,Guilford,TRUE,TRUE
875443,2,37,1702,2015,1,2,15,2,Guilford,TRUE,TRUE
875443,3,37,1702,2015,1,2,11,2,Guilford,TRUE,TRUE
875443,4,37,1702,2015,1,2,9,2,Guilford,TRUE,TRUE
875443,5,37,1702,2015,1,2,1,1,Guilford,TRUE,TRUE
875777,1,37,1803,2015,1,1,31,2,Forsyth,TRUE,FALSE
875777,2,37,1803,2015,1,1,31,1,Forsyth,TRUE,FALSE
875777,3,37,1803,2015,1,1,6,2,Forsyth,TRUE,FALSE
875777,4,37,1803,2015,1,1,3,1,Forsyth,TRUE,FALSE
875942,1,37,1704,2015,1,2,32,2,Guilford,TRUE,TRUE
875942,2,37,1704,2015,1,2,15,2,Guilford,TRUE,TRUE
875942,3,37,1704,2015,1,2,9,1,Guilford,TRUE,TRUE
875942,4,37,1704,2015,1,2,3,2,Guilford,TRUE,TRUE
881786,1,37,1802,2015,1,6,32,1,Forsyth,TRUE,TRUE
881786,2,37,1802,2015,1,6,30,2,Forsyth,TRUE,TRUE
881786,3,37,1802,2015,1,6,11,2,Forsyth,TRUE,TRUE
881786,4,37,1802,2015,1,6,3,2,Forsyth,TRUE,TRUE
881786,5,37,1802,2015,1,6,2,2,Forsyth,TRUE,TRUE
882651,1,37,1802,2015,1,2,26,2,Forsyth,TRUE,TRUE
882651,2,37,1802,2015,1,2,2,2,Forsyth,TRUE,TRUE
889323,1,37,1803,2015,1,1,36,2,Forsyth,TRUE,FALSE
889323,2,37,1803,2015,1,1,38,1,Forsyth,TRUE,FALSE
889323,3,37,1803,2015,1,1,7,1,Forsyth,TRUE,FALSE
889323,4,37,1803,2015,1,1,4,1,Forsyth,TRUE,FALSE
889323,5,37,1803,2015,1,1,1,1,Forsyth,TRUE,FALSE
889548,1,37,1704,2015,1,2,56,1,Guilford,TRUE,TRUE
889548,2,37,1704,2015,1,2,49,2,Guilford,TRUE,TRUE
889548,3,37,1704,2015,1,2,11,1,Guilford,TRUE,TRUE
889548,4,37,1704,2015,1,2,3,2,Guilford,TRUE,TRUE
893274,1,37,1301,2015,1,1,38,1,Durham,TRUE,FALSE
893274,2,37,1301,2015,1,1,40,2,Durham,TRUE,FALSE
893274,3,37,1301,2015,1,1,8,2,Durham,TRUE,FALSE
893274,4,37,1301,2015,1,1,4,1,Durham,TRUE,FALSE
898981,1,37,1802,2015,1,6,28,1,Forsyth,TRUE,FALSE
898981,2,37,1802,2015,1,1,27,2,Forsyth,TRUE,FALSE
898981,3,37,1802,2015,1,9,0,1,Forsyth,TRUE,FALSE
899183,1,37,1802,2015,1,1,29,1,Forsyth,TRUE,FALSE
899183,2,37,1802,2015,1,1,28,2,Forsyth,TRUE,FALSE
899183,3,37,1802,2015,1,1,2,1,Forsyth,TRUE,FALSE
900303,1,37,1801,2015,1,1,22,2,Forsyth,TRUE,TRUE
900303,2,37,1801,2015,1,1,1,2,Forsyth,TRUE,TRUE
900303,3,37,1801,2015,1,1,0,1,Forsyth,TRUE,TRUE
901935,1,37,1801,2015,1,1,31,2,Forsyth,TRUE,FALSE
901935,2,37,1801,2015,1,1,4,1,Forsyth,TRUE,FALSE
904705,1,37,1703,2015,1,1,34,2,Guilford,TRUE,FALSE
904705,2,37,1703,2015,1,1,44,1,Guilford,TRUE,FALSE
904705,3,37,1703,2015,1,1,5,2,Guilford,TRUE,FALSE
904705,4,37,1703,2015,1,1,3,2,Guilford,TRUE,FALSE
912766,1,37,1701,2015,1,2,30,2,Guilford,TRUE,TRUE
912766,2,37,1701,2015,1,2,4,2,Guilford,TRUE,TRUE
912766,3,37,1701,2015,1,2,3,2,Guilford,TRUE,TRUE
914026,1,37,1301,2015,1,2,52,2,Durham,TRUE,TRUE
914026,2,37,1301,2015,1,2,26,1,Durham,TRUE,TRUE
914026,3,37,1301,2015,1,2,5,1,Durham,TRUE,TRUE
914026,4,37,1301,2015,1,2,3,1,Durham,TRUE,TRUE
914026,5,37,1301,2015,1,2,46,1,Durham,TRUE,TRUE
914215,1,37,1801,2015,1,2,54,1,Forsyth,TRUE,TRUE
914215,2,37,1801,2015,1,2,2,1,Forsyth,TRUE,TRUE
914215,3,37,1801,2015,1,2,51,2,Forsyth,FALSE,FALSE
920618,1,37,1301,2015,1,1,39,2,Durham,TRUE,FALSE
920618,2,37,1301,2015,1,1,39,1,Durham,TRUE,FALSE
920618,3,37,1301,2015,1,1,4,1,Durham,TRUE,FALSE
920618,4,37,1301,2015,1,1,4,1,Durham,TRUE,FALSE
920618,5,37,1301,2015,1,1,1,2,Durham,TRUE,FALSE
921028,1,37,1801,2015,1,1,39,2,Forsyth,TRUE,FALSE
921028,2,37,1801,2015,1,1,47,1,Forsyth,TRUE,FALSE
921028,3,37,1801,2015,1,1,6,1,Forsyth,TRUE,FALSE
921028,4,37,1801,2015,1,1,2,1,Forsyth,TRUE,FALSE
921433,1,37,1802,2015,1,1,30,1,Forsyth,TRUE,TRUE
921433,2,37,1802,2015,1,1,32,2,Forsyth,TRUE,TRUE
921433,3,37,1802,2015,1,1,8,2,Forsyth,TRUE,TRUE
921433,4,37,1802,2015,1,1,4,2,Forsyth,TRUE,TRUE
922012,1,37,1803,2015,1,1,45,1,Forsyth,TRUE,FALSE
922012,2,37,1803,2015,1,1,42,2,Forsyth,TRUE,FALSE
922012,3,37,1803,2015,1,1,4,1,Forsyth,TRUE,FALSE
922012,4,37,1803,2015,1,1,2,1,Forsyth,TRUE,FALSE
925506,1,37,1704,2015,1,9,28,2,Guilford,TRUE,FALSE
925506,2,37,1704,2015,1,9,31,1,Guilford,TRUE,FALSE
925506,3,37,1704,2015,1,9,5,2,Guilford,TRUE,FALSE
925506,4,37,1704,2015,1,9,3,1,Guilford,TRUE,FALSE
931611,1,37,1704,2015,1,6,25,1,Guilford,TRUE,TRUE
931611,2,37,1704,2015,1,6,26,2,Guilford,TRUE,TRUE
931611,3,37,1704,2015,1,6,2,2,Guilford,TRUE,TRUE
938874,1,37,1702,2015,1,2,32,2,Guilford,TRUE,TRUE
938874,2,37,1702,2015,1,2,42,1,Guilford,TRUE,TRUE
938874,3,37,1702,2015,1,2,14,1,Guilford,TRUE,TRUE
938874,4,37,1702,2015,1,2,7,1,Guilford,TRUE,TRUE
938874,5,37,1702,2015,1,2,1,1,Guilford,TRUE,TRUE
940781,1,37,1302,2015,1,1,32,2,Durham,TRUE,FALSE
940781,2,37,1302,2015,1,1,32,1,Durham,TRUE,FALSE
940781,3,37,1302,2015,1,1,4,1,Durham,TRUE,FALSE
940781,4,37,1302,2015,1,1,3,2,Durham,TRUE,FALSE
940781,5,37,1302,2015,1,1,1,1,Durham,TRUE,FALSE
947116,1,37,1801,2015,1,1,33,1,Forsyth,TRUE,FALSE
947116,2,37,1801,2015,1,1,31,2,Forsyth,TRUE,FALSE
947116,3,37,1801,2015,1,1,3,1,Forsyth,TRUE,FALSE
947116,4,37,1801,2015,1,1,0,1,Forsyth,TRUE,FALSE
948259,1,37,1701,2015,1,1,35,2,Guilford,TRUE,TRUE
948259,2,37,1701,2015,1,1,35,1,Guilford,TRUE,TRUE
948259,3,37,1701,2015,1,1,15,2,Guilford,TRUE,TRUE
948259,4,37,1701,2015,1,1,12,2,Guilford,TRUE,TRUE
948259,5,37,1701,2015,1,1,7,2,Guilford,TRUE,TRUE
948259,6,37,1701,2015,1,1,2,1,Guilford,TRUE,TRUE
955748,1,37,1802,2015,1,2,21,2,Forsyth,TRUE,TRUE
955748,2,37,1802,2015,1,2,4,2,Forsyth,TRUE,TRUE
955748,3,37,1802,2015,1,2,0,2,Forsyth,TRUE,TRUE
960335,1,37,1703,2015,1,2,38,1,Guilford,TRUE,FALSE
960335,2,37,1703,2015,1,2,39,2,Guilford,TRUE,FALSE
960335,3,37,1703,2015,1,2,23,1,Guilford,TRUE,FALSE
960335,4,37,1703,2015,1,2,23,1,Guilford,TRUE,FALSE
960335,5,37,1703,2015,1,2,18,1,Guilford,TRUE,FALSE
960335,6,37,1703,2015,1,2,15,2,Guilford,TRUE,FALSE
960335,7,37,1703,2015,1,2,13,1,Guilford,TRUE,FALSE
960335,8,37,1703,2015,1,2,10,1,Guilford,TRUE,FALSE
960335,9,37,1703,2015,1,2,7,1,Guilford,TRUE,FALSE
960335,10,37,1703,2015,1,2,4,2,Guilford,TRUE,FALSE
960335,11,37,1703,2015,3,2,4,1,Guilford,TRUE,FALSE
963210,1,37,1302,2015,3,8,37,2,Durham,TRUE,TRUE
963210,2,37,1302,2015,3,9,17,1,Durham,TRUE,TRUE
963210,3,37,1302,2015,3,9,16,2,Durham,TRUE,TRUE
963210,4,37,1302,2015,3,9,14,2,Durham,TRUE,TRUE
963210,5,37,1302,2015,3,9,4,2,Durham,TRUE,TRUE
964146,1,37,1302,2015,1,1,33,2,Durham,TRUE,FALSE
964146,2,37,1302,2015,1,1,33,1,Durham,TRUE,FALSE
964146,3,37,1302,2015,1,1,13,1,Durham,TRUE,FALSE
964146,4,37,1302,2015,1,1,6,1,Durham,TRUE,FALSE
964146,5,37,1302,2015,1,1,2,2,Durham,TRUE,FALSE
964150,1,37,1704,2015,1,2,55,1,Guilford,TRUE,TRUE
964150,2,37,1704,2015,1,2,64,2,Guilford,TRUE,TRUE
964150,3,37,1704,2015,1,2,0,2,Guilford,TRUE,TRUE
967379,1,37,1702,2015,1,2,24,2,Guilford,TRUE,TRUE
967379,2,37,1702,2015,1,2,4,2,Guilford,TRUE,TRUE
968457,1,37,1703,2015,1,1,50,2,Guilford,TRUE,FALSE
968457,2,37,1703,2015,1,1,30,2,Guilford,TRUE,FALSE
968457,3,37,1703,2015,1,1,27,2,Guilford,TRUE,FALSE
968457,4,37,1703,2015,1,1,5,1,Guilford,TRUE,FALSE
968457,5,37,1703,2015,1,1,3,2,Guilford,TRUE,FALSE
968457,6,37,1703,2015,1,1,32,1,Guilford,TRUE,FALSE
968457,7,37,1703,2015,1,1,28,1,Guilford,TRUE,FALSE
968457,8,37,1703,2015,1,1,45,1,Guilford,TRUE,FALSE
968457,9,37,1703,2015,1,1,7,1,Guilford,TRUE,FALSE
972951,1,37,1701,2015,1,1,30,1,Guilford,TRUE,FALSE
972951,2,37,1701,2015,4,1,30,2,Guilford,TRUE,FALSE
972951,3,37,1701,2015,4,1,1,2,Guilford,TRUE,FALSE
974546,1,37,1701,2015,1,1,34,2,Guilford,TRUE,FALSE
974546,2,37,1701,2015,1,1,33,1,Guilford,TRUE,FALSE
974546,3,37,1701,2015,1,1,2,2,Guilford,TRUE,FALSE
980300,1,37,1801,2015,1,1,44,1,Forsyth,TRUE,TRUE
980300,2,37,1801,2015,1,1,8,1,Forsyth,TRUE,TRUE
980300,3,37,1801,2015,1,1,4,1,Forsyth,TRUE,TRUE
980300,4,37,1801,2015,1,1,39,2,Forsyth,TRUE,TRUE
983244,1,37,1302,2015,1,2,63,2,Durham,TRUE,TRUE
983244,2,37,1302,2015,1,2,26,2,Durham,TRUE,TRUE
983244,3,37,1302,2015,1,2,9,1,Durham,TRUE,TRUE
983244,4,37,1302,2015,1,2,3,2,Durham,TRUE,TRUE
983678,1,37,1301,2015,1,2,38,2,Durham,TRUE,FALSE
983678,2,37,1301,2015,1,2,39,1,Durham,TRUE,FALSE
983678,3,37,1301,2015,1,2,5,1,Durham,TRUE,FALSE
983678,4,37,1301,2015,1,2,2,1,Durham,TRUE,FALSE
989942,1,37,1302,2015,1,2,24,2,Durham,TRUE,TRUE
989942,2,37,1302,2015,1,2,4,2,Durham,TRUE,TRUE
992865,1,37,1802,2015,1,1,32,1,Forsyth,TRUE,TRUE
992865,2,37,1802,2015,1,1,32,2,Forsyth,TRUE,TRUE
992865,3,37,1802,2015,1,1,2,1,Forsyth,TRUE,TRUE
992865,4,37,1802,2015,1,1,1,1,Forsyth,TRUE,TRUE
995597,1,37,1704,2015,1,1,39,2,Guilford,TRUE,FALSE
995597,2,37,1704,2015,1,1,33,1,Guilford,TRUE,FALSE
995597,3,37,1704,2015,1,1,6,2,Guilford,TRUE,FALSE
995597,4,37,1704,2015,1,1,3,1,Guilford,TRUE,FALSE
996018,1,37,1703,2015,1,1,42,1,Guilford,TRUE,TRUE
996018,2,37,1703,2015,1,1,37,2,Guilford,TRUE,TRUE
996018,3,37,1703,2015,1,1,3,2,Guilford,TRUE,TRUE
999099,1,37,1701,2015,1,1,32,1,Guilford,TRUE,FALSE
999099,2,37,1701,2015,1,1,32,2,Guilford,TRUE,FALSE
999099,3,37,1701,2015,1,1,10,1,Guilford,TRUE,FALSE
999099,4,37,1701,2015,1,2,2,1,Guilford,TRUE,FALSE
1001887,1,37,1704,2015,1,1,42,1,Guilford,TRUE,FALSE
1001887,2,37,1704,2015,1,1,34,2,Guilford,TRUE,FALSE
1001887,3,37,1704,2015,1,1,9,1,Guilford,TRUE,FALSE
1001887,4,37,1704,2015,1,1,8,1,Guilford,TRUE,FALSE
1001887,5,37,1704,2015,1,1,6,1,Guilford,TRUE,FALSE
1001887,6,37,1704,2015,1,1,3,1,Guilford,TRUE,FALSE
