SERIALNO,SPORDER,ST,PUMA,year,HISP,RAC1P,AGEP,SEX,cntyname,economic_unit,income_insufficient
1024797,1,37,1801,2018,1,1,34,2,Forsyth,TRUE,TRUE
1024797,1,37,1801,2018,1,1,34,2,Forsyth,TRUE,TRUE
1024797,2,37,1801,2018,1,1,36,1,Forsyth,TRUE,TRUE
1024797,3,37,1801,2018,1,1,7,1,Forsyth,TRUE,TRUE
1024797,4,37,1801,2018,1,1,6,2,Forsyth,TRUE,TRUE
1024797,5,37,1801,2018,1,1,4,2,Forsyth,TRUE,TRUE
1024797,6,37,1801,2018,1,1,2,2,Forsyth,TRUE,TRUE
1025791,1,37,1801,2018,1,7,54,2,Forsyth,TRUE,FALSE
1025791,1,37,1801,2018,1,7,54,2,Forsyth,TRUE,FALSE
1025791,2,37,1801,2018,1,7,25,2,Forsyth,TRUE,FALSE
1025791,3,37,1801,2018,1,7,8,1,Forsyth,TRUE,FALSE
1025791,4,37,1801,2018,1,7,6,1,Forsyth,TRUE,FALSE
1025791,5,37,1801,2018,1,7,5,1,Forsyth,TRUE,FALSE
1025791,6,37,1801,2018,1,7,3,2,Forsyth,TRUE,FALSE
1025791,7,37,1801,2018,1,7,54,1,Forsyth,TRUE,FALSE
1025791,7,37,1801,2018,1,7,54,1,Forsyth,TRUE,FALSE
1030783,1,37,1703,2018,4,1,32,2,Guilford,TRUE,FALSE
1030783,1,37,1703,2018,4,1,32,2,Guilford,TRUE,FALSE
1030783,2,37,1703,2018,1,1,36,1,Guilford,TRUE,FALSE
1030783,3,37,1703,2018,1,1,3,1,Guilford,TRUE,FALSE
1031142,1,37,1701,2018,1,2,44,1,Guilford,TRUE,TRUE
1031142,1,37,1701,2018,1,2,44,1,Guilford,TRUE,TRUE
1031142,2,37,1701,2018,1,2,42,2,Guilford,TRUE,TRUE
1031142,3,37,1701,2018,1,2,5,1,Guilford,TRUE,TRUE
1031142,4,37,1701,2018,1,2,3,1,Guilford,TRUE,TRUE
1032328,1,37,1704,2018,1,2,23,2,Guilford,TRUE,TRUE
1032328,1,37,1704,2018,1,2,23,2,Guilford,TRUE,TRUE
1032328,2,37,1704,2018,1,2,3,2,Guilford,TRUE,TRUE
1034148,1,37,1703,2018,1,1,35,2,Guilford,TRUE,FALSE
1034148,1,37,1703,2018,1,1,35,2,Guilford,TRUE,FALSE
1034148,2,37,1703,2018,1,1,37,1,Guilford,TRUE,FALSE
1034148,3,37,1703,2018,1,1,8,1,Guilford,TRUE,FALSE
1034148,4,37,1703,2018,1,1,7,2,Guilford,TRUE,FALSE
1034148,5,37,1703,2018,1,1,1,2,Guilford,TRUE,FALSE
1035195,1,37,1701,2018,1,6,37,1,Guilford,TRUE,FALSE
1035195,1,37,1701,2018,1,6,37,1,Guilford,TRUE,FALSE
1035195,2,37,1701,2018,1,6,33,2,Guilford,TRUE,FALSE
1035195,3,37,1701,2018,1,6,2,1,Guilford,TRUE,FALSE
1036974,1,37,1702,2018,1,6,24,2,Guilford,TRUE,FALSE
1036974,1,37,1702,2018,1,6,24,2,Guilford,TRUE,FALSE
1036974,2,37,1702,2018,1,6,27,1,Guilford,TRUE,FALSE
1036974,3,37,1702,2018,1,6,0,1,Guilford,TRUE,FALSE
1036974,4,37,1702,2018,1,6,20,2,Guilford,TRUE,FALSE
1036974,4,37,1702,2018,1,6,20,2,Guilford,TRUE,FALSE
1036974,5,37,1702,2018,1,6,55,2,Guilford,TRUE,FALSE
1048241,1,37,1704,2018,1,2,37,2,Guilford,TRUE,FALSE
1048241,1,37,1704,2018,1,2,37,2,Guilford,TRUE,FALSE
1048241,2,37,1704,2018,1,2,36,1,Guilford,TRUE,FALSE
1048241,3,37,1704,2018,1,2,4,1,Guilford,TRUE,FALSE
1048241,4,37,1704,2018,1,2,2,1,Guilford,TRUE,FALSE
1051329,1,37,1803,2018,2,1,45,2,Forsyth,TRUE,FALSE
1051329,1,37,1803,2018,2,1,45,2,Forsyth,TRUE,FALSE
1051329,2,37,1803,2018,2,1,23,1,Forsyth,TRUE,FALSE
1051329,2,37,1803,2018,2,1,23,1,Forsyth,TRUE,FALSE
1051329,3,37,1803,2018,2,1,15,2,Forsyth,TRUE,FALSE
1051329,4,37,1803,2018,2,1,4,1,Forsyth,TRUE,FALSE
1051329,5,37,1803,2018,2,1,24,2,Forsyth,TRUE,FALSE
1051329,5,37,1803,2018,2,1,24,2,Forsyth,TRUE,FALSE
1053272,1,37,1802,2018,1,1,36,1,Forsyth,TRUE,FALSE
1053272,1,37,1802,2018,1,1,36,1,Forsyth,TRUE,FALSE
1053272,2,37,1802,2018,1,1,34,2,Forsyth,TRUE,FALSE
1053272,3,37,1802,2018,1,1,5,2,Forsyth,TRUE,FALSE
1053272,4,37,1802,2018,1,1,4,2,Forsyth,TRUE,FALSE
1054012,1,37,1702,2018,1,1,34,1,Guilford,TRUE,FALSE
1054012,1,37,1702,2018,1,1,34,1,Guilford,TRUE,FALSE
1054012,2,37,1702,2018,1,1,35,2,Guilford,TRUE,FALSE
1054012,3,37,1702,2018,1,1,4,2,Guilford,TRUE,FALSE
1054012,4,37,1702,2018,1,1,2,1,Guilford,TRUE,FALSE
1054012,5,37,1702,2018,19,1,13,1,Guilford,TRUE,FALSE
1054012,6,37,1702,2018,19,1,11,1,Guilford,TRUE,FALSE
1055648,1,37,1302,2018,1,1,33,2,Durham,TRUE,FALSE
1055648,1,37,1302,2018,1,1,33,2,Durham,TRUE,FALSE
1055648,2,37,1302,2018,1,1,34,1,Durham,TRUE,FALSE
1055648,3,37,1302,2018,1,1,1,1,Durham,TRUE,FALSE
1056135,1,37,1703,2018,1,2,31,2,Guilford,TRUE,FALSE
1056135,1,37,1703,2018,1,2,31,2,Guilford,TRUE,FALSE
1056135,2,37,1703,2018,1,2,31,1,Guilford,TRUE,FALSE
1056135,3,37,1703,2018,1,2,10,2,Guilford,TRUE,FALSE
1056135,4,37,1703,2018,1,2,3,2,Guilford,TRUE,FALSE
1059487,1,37,1704,2018,1,1,44,1,Guilford,TRUE,FALSE
1059487,1,37,1704,2018,1,1,44,1,Guilford,TRUE,FALSE
1059487,2,37,1704,2018,1,1,39,2,Guilford,TRUE,FALSE
1059487,3,37,1704,2018,1,1,5,1,Guilford,TRUE,FALSE
1059487,4,37,1704,2018,1,6,2,1,Guilford,TRUE,FALSE
1060859,1,37,1704,2018,1,1,28,2,Guilford,TRUE,TRUE
1060859,1,37,1704,2018,1,1,28,2,Guilford,TRUE,TRUE
1060859,2,37,1704,2018,1,1,0,1,Guilford,TRUE,TRUE
1060859,3,37,1704,2018,1,1,32,1,Guilford,TRUE,TRUE
1060859,3,37,1704,2018,1,1,32,1,Guilford,TRUE,TRUE
1062242,1,37,1704,2018,1,1,35,2,Guilford,TRUE,FALSE
1062242,1,37,1704,2018,1,1,35,2,Guilford,TRUE,FALSE
1062242,2,37,1704,2018,1,1,36,1,Guilford,TRUE,FALSE
1062242,3,37,1704,2018,1,1,14,2,Guilford,TRUE,FALSE
1062242,4,37,1704,2018,1,1,3,2,Guilford,TRUE,FALSE
1064204,1,37,1302,2018,2,8,45,2,Durham,TRUE,FALSE
1064204,1,37,1302,2018,2,8,45,2,Durham,TRUE,FALSE
1064204,2,37,1302,2018,2,8,17,2,Durham,TRUE,FALSE
1064204,2,37,1302,2018,2,8,17,2,Durham,TRUE,FALSE
1064204,3,37,1302,2018,2,8,1,2,Durham,TRUE,FALSE
1065496,1,37,1704,2018,1,6,32,1,Guilford,TRUE,FALSE
1065496,1,37,1704,2018,1,6,32,1,Guilford,TRUE,FALSE
1065496,2,37,1704,2018,1,6,31,2,Guilford,TRUE,FALSE
1065496,3,37,1704,2018,1,6,0,1,Guilford,TRUE,FALSE
1065496,4,37,1704,2018,1,6,65,1,Guilford,TRUE,FALSE
1065496,5,37,1704,2018,1,6,56,2,Guilford,TRUE,FALSE
1068514,1,37,1703,2018,1,1,30,2,Guilford,TRUE,FALSE
1068514,1,37,1703,2018,1,1,30,2,Guilford,TRUE,FALSE
1068514,2,37,1703,2018,1,2,28,1,Guilford,TRUE,FALSE
1068514,3,37,1703,2018,1,9,9,1,Guilford,TRUE,FALSE
1068514,4,37,1703,2018,1,9,3,1,Guilford,TRUE,FALSE
1068514,5,37,1703,2018,1,9,0,1,Guilford,TRUE,FALSE
1072714,1,37,1803,2018,1,1,32,1,Forsyth,TRUE,FALSE
1072714,1,37,1803,2018,1,1,32,1,Forsyth,TRUE,FALSE
1072714,2,37,1803,2018,1,1,30,2,Forsyth,TRUE,FALSE
1072714,3,37,1803,2018,1,1,1,2,Forsyth,TRUE,FALSE
1073973,1,37,1803,2018,1,1,29,2,Forsyth,TRUE,TRUE
1073973,1,37,1803,2018,1,1,29,2,Forsyth,TRUE,TRUE
1073973,2,37,1803,2018,1,2,31,1,Forsyth,TRUE,TRUE
1073973,3,37,1803,2018,1,9,3,2,Forsyth,TRUE,TRUE
1073973,4,37,1803,2018,1,9,0,2,Forsyth,TRUE,TRUE
1075596,1,37,1701,2018,1,1,35,1,Guilford,TRUE,FALSE
1075596,1,37,1701,2018,1,1,35,1,Guilford,TRUE,FALSE
1075596,2,37,1701,2018,1,1,0,2,Guilford,TRUE,FALSE
1075596,3,37,1701,2018,1,1,25,2,Guilford,TRUE,FALSE
1075596,3,37,1701,2018,1,1,25,2,Guilford,TRUE,FALSE
1079262,1,37,1802,2018,1,1,44,1,Forsyth,TRUE,FALSE
1079262,1,37,1802,2018,1,1,44,1,Forsyth,TRUE,FALSE
1079262,2,37,1802,2018,1,1,4,1,Forsyth,TRUE,FALSE
1079262,3,37,1802,2018,1,1,3,2,Forsyth,TRUE,FALSE
1079262,4,37,1802,2018,1,1,40,2,Forsyth,TRUE,FALSE
1080722,1,37,1703,2018,1,1,43,2,Guilford,TRUE,FALSE
1080722,1,37,1703,2018,1,1,43,2,Guilford,TRUE,FALSE
1080722,2,37,1703,2018,1,1,44,1,Guilford,TRUE,FALSE
1080722,3,37,1703,2018,1,1,20,1,Guilford,TRUE,FALSE
1080722,4,37,1703,2018,1,1,18,1,Guilford,TRUE,FALSE
1080722,5,37,1703,2018,1,1,14,2,Guilford,TRUE,FALSE
1080722,6,37,1703,2018,1,1,14,2,Guilford,TRUE,FALSE
1080722,7,37,1703,2018,1,1,1,1,Guilford,TRUE,FALSE
1080722,8,37,1703,2018,1,1,16,1,Guilford,TRUE,FALSE
1083307,1,37,1302,2018,1,3,25,2,Durham,TRUE,FALSE
1083307,1,37,1302,2018,1,3,25,2,Durham,TRUE,FALSE
1083307,2,37,1302,2018,1,2,3,2,Durham,TRUE,FALSE
1083307,3,37,1302,2018,1,3,55,2,Durham,TRUE,FALSE
1083307,3,37,1302,2018,1,3,55,2,Durham,TRUE,FALSE
1086255,1,37,1704,2018,1,2,32,1,Guilford,TRUE,FALSE
1086255,1,37,1704,2018,1,2,32,1,Guilford,TRUE,FALSE
1086255,2,37,1704,2018,1,2,29,2,Guilford,TRUE,FALSE
1086255,3,37,1704,2018,1,2,1,2,Guilford,TRUE,FALSE
1086255,4,37,1704,2018,1,2,0,1,Guilford,TRUE,FALSE
1088463,1,37,1803,2018,3,9,30,1,Forsyth,TRUE,FALSE
1088463,1,37,1803,2018,3,9,30,1,Forsyth,TRUE,FALSE
1088463,2,37,1803,2018,3,9,28,2,Forsyth,TRUE,FALSE
1088463,3,37,1803,2018,3,9,0,2,Forsyth,TRUE,FALSE
1094854,1,37,1701,2018,1,1,36,1,Guilford,TRUE,TRUE
1094854,1,37,1701,2018,1,1,36,1,Guilford,TRUE,TRUE
1094854,2,37,1701,2018,1,1,34,2,Guilford,TRUE,TRUE
1094854,3,37,1701,2018,1,1,15,2,Guilford,TRUE,TRUE
1094854,4,37,1701,2018,1,1,1,1,Guilford,TRUE,TRUE
1096127,1,37,1702,2018,1,2,25,2,Guilford,TRUE,FALSE
1096127,1,37,1702,2018,1,2,25,2,Guilford,TRUE,FALSE
1096127,2,37,1702,2018,1,2,0,2,Guilford,TRUE,FALSE
1096145,1,37,1302,2018,1,2,43,1,Durham,TRUE,FALSE
1096145,1,37,1302,2018,1,2,43,1,Durham,TRUE,FALSE
1096145,2,37,1302,2018,1,2,35,2,Durham,TRUE,FALSE
1096145,3,37,1302,2018,1,2,11,1,Durham,TRUE,FALSE
1096145,4,37,1302,2018,1,2,5,2,Durham,TRUE,FALSE
1096145,5,37,1302,2018,1,2,3,2,Durham,TRUE,FALSE
1099769,1,37,1301,2018,1,1,40,1,Durham,TRUE,FALSE
1099769,1,37,1301,2018,1,1,40,1,Durham,TRUE,FALSE
1099769,2,37,1301,2018,1,1,39,2,Durham,TRUE,FALSE
1099769,3,37,1301,2018,1,1,6,2,Durham,TRUE,FALSE
1099769,4,37,1301,2018,1,1,4,2,Durham,TRUE,FALSE
1099808,1,37,1701,2018,1,1,28,2,Guilford,TRUE,FALSE
1099808,1,37,1701,2018,1,1,28,2,Guilford,TRUE,FALSE
1099808,2,37,1701,2018,1,1,0,2,Guilford,TRUE,FALSE
1099808,3,37,1701,2018,1,1,47,1,Guilford,TRUE,FALSE
1099808,3,37,1701,2018,1,1,47,1,Guilford,TRUE,FALSE
1099808,4,37,1701,2018,1,1,25,2,Guilford,TRUE,FALSE
1099808,4,37,1701,2018,1,1,25,2,Guilford,TRUE,FALSE
1099808,5,37,1701,2018,1,1,15,2,Guilford,TRUE,FALSE
1107833,1,37,1302,2018,1,1,38,1,Durham,TRUE,FALSE
1107833,1,37,1302,2018,1,1,38,1,Durham,TRUE,FALSE
1107833,2,37,1302,2018,1,1,37,2,Durham,TRUE,FALSE
1107833,3,37,1302,2018,1,1,5,1,Durham,TRUE,FALSE
1107833,4,37,1302,2018,1,1,1,1,Durham,TRUE,FALSE
1108191,1,37,1302,2018,1,1,36,2,Durham,TRUE,FALSE
1108191,1,37,1302,2018,1,1,36,2,Durham,TRUE,FALSE
1108191,2,37,1302,2018,1,1,41,1,Durham,TRUE,FALSE
1108191,3,37,1302,2018,1,1,2,1,Durham,TRUE,FALSE
1110285,1,37,1302,2018,1,1,32,1,Durham,TRUE,TRUE
1110285,1,37,1302,2018,1,1,32,1,Durham,TRUE,TRUE
1110285,2,37,1302,2018,1,1,30,2,Durham,TRUE,TRUE
1110285,3,37,1302,2018,1,1,2,2,Durham,TRUE,TRUE
1120379,1,37,1801,2018,1,1,34,1,Forsyth,TRUE,FALSE
1120379,1,37,1801,2018,1,1,34,1,Forsyth,TRUE,FALSE
1120379,2,37,1801,2018,1,1,34,2,Forsyth,TRUE,FALSE
1120379,3,37,1801,2018,1,1,9,1,Forsyth,TRUE,FALSE
1120379,4,37,1801,2018,1,1,3,2,Forsyth,TRUE,FALSE
1124344,1,37,1702,2018,13,1,71,2,Guilford,TRUE,TRUE
1124344,1,37,1702,2018,13,1,71,2,Guilford,TRUE,TRUE
1124344,2,37,1702,2018,13,1,44,1,Guilford,TRUE,TRUE
1124344,2,37,1702,2018,13,1,44,1,Guilford,TRUE,TRUE
1124344,3,37,1702,2018,1,1,3,2,Guilford,TRUE,TRUE
1124344,4,37,1702,2018,1,1,1,1,Guilford,TRUE,TRUE
1124344,5,37,1702,2018,13,1,42,2,Guilford,TRUE,TRUE
1137418,1,37,1701,2018,1,2,38,2,Guilford,TRUE,TRUE
1137418,1,37,1701,2018,1,2,38,2,Guilford,TRUE,TRUE
1137418,2,37,1701,2018,1,2,10,2,Guilford,TRUE,TRUE
1137418,3,37,1701,2018,1,2,7,2,Guilford,TRUE,TRUE
1137418,4,37,1701,2018,1,2,4,1,Guilford,TRUE,TRUE
1139191,1,37,1801,2018,1,1,45,1,Forsyth,TRUE,FALSE
1139191,1,37,1801,2018,1,1,45,1,Forsyth,TRUE,FALSE
1139191,2,37,1801,2018,1,1,14,1,Forsyth,TRUE,FALSE
1139191,3,37,1801,2018,1,1,12,2,Forsyth,TRUE,FALSE
1139191,4,37,1801,2018,1,1,10,2,Forsyth,TRUE,FALSE
1139191,5,37,1801,2018,1,1,0,2,Forsyth,TRUE,FALSE
1139191,6,37,1801,2018,1,1,35,2,Forsyth,TRUE,FALSE
1139191,6,37,1801,2018,1,1,35,2,Forsyth,TRUE,FALSE
1147206,1,37,1801,2018,1,2,24,2,Forsyth,TRUE,TRUE
1147206,1,37,1801,2018,1,2,24,2,Forsyth,TRUE,TRUE
1147206,2,37,1801,2018,1,2,4,1,Forsyth,TRUE,TRUE
1147206,3,37,1801,2018,1,2,2,2,Forsyth,TRUE,TRUE
1148731,1,37,1701,2018,1,2,45,1,Guilford,TRUE,FALSE
1148731,1,37,1701,2018,1,2,45,1,Guilford,TRUE,FALSE
1148731,2,37,1701,2018,1,2,21,2,Guilford,TRUE,FALSE
1148731,3,37,1701,2018,1,2,4,1,Guilford,TRUE,FALSE
1148731,4,37,1701,2018,1,2,2,2,Guilford,TRUE,FALSE
1150448,1,37,1701,2018,1,2,38,2,Guilford,TRUE,TRUE
1150448,1,37,1701,2018,1,2,38,2,Guilford,TRUE,TRUE
1150448,2,37,1701,2018,1,2,11,1,Guilford,TRUE,TRUE
1150448,3,37,1701,2018,1,2,9,2,Guilford,TRUE,TRUE
1150448,4,37,1701,2018,1,9,1,1,Guilford,TRUE,TRUE
1155453,1,37,1803,2018,1,1,40,1,Forsyth,TRUE,FALSE
1155453,1,37,1803,2018,1,1,40,1,Forsyth,TRUE,FALSE
1155453,2,37,1803,2018,1,1,31,2,Forsyth,TRUE,FALSE
1155453,3,37,1803,2018,1,1,2,1,Forsyth,TRUE,FALSE
1155453,4,37,1803,2018,1,1,11,2,Forsyth,TRUE,FALSE
1155453,5,37,1803,2018,1,1,7,1,Forsyth,TRUE,FALSE
1157791,1,37,1302,2018,1,1,37,2,Durham,TRUE,FALSE
1157791,1,37,1302,2018,1,1,37,2,Durham,TRUE,FALSE
1157791,2,37,1302,2018,1,1,40,1,Durham,TRUE,FALSE
1157791,3,37,1302,2018,1,1,3,2,Durham,TRUE,FALSE
1157791,4,37,1302,2018,1,1,1,1,Durham,TRUE,FALSE
1163563,1,37,1301,2018,1,6,32,1,Durham,TRUE,FALSE
1163563,1,37,1301,2018,1,6,32,1,Durham,TRUE,FALSE
1163563,2,37,1301,2018,1,6,27,2,Durham,TRUE,FALSE
1163563,3,37,1301,2018,1,6,4,2,Durham,TRUE,FALSE
1163563,4,37,1301,2018,1,6,0,2,Durham,TRUE,FALSE
1167040,1,37,1802,2018,1,1,45,2,Forsyth,TRUE,FALSE
1167040,1,37,1802,2018,1,1,45,2,Forsyth,TRUE,FALSE
1167040,2,37,1802,2018,1,1,6,2,Forsyth,TRUE,FALSE
1167040,3,37,1802,2018,1,1,4,1,Forsyth,TRUE,FALSE
1167040,4,37,1802,2018,1,1,4,2,Forsyth,TRUE,FALSE
1167949,1,37,1803,2018,1,1,31,1,Forsyth,TRUE,FALSE
1167949,1,37,1803,2018,1,1,31,1,Forsyth,TRUE,FALSE
1167949,2,37,1803,2018,1,1,33,2,Forsyth,TRUE,FALSE
1167949,3,37,1803,2018,1,1,1,2,Forsyth,TRUE,FALSE
1167949,4,37,1803,2018,1,1,11,2,Forsyth,TRUE,FALSE
1169520,1,37,1704,2018,1,1,36,2,Guilford,TRUE,TRUE
1169520,1,37,1704,2018,1,1,36,2,Guilford,TRUE,TRUE
1169520,2,37,1704,2018,1,1,1,1,Guilford,TRUE,TRUE
1172244,1,37,1801,2018,1,2,25,2,Forsyth,TRUE,TRUE
1172244,1,37,1801,2018,1,2,25,2,Forsyth,TRUE,TRUE
1172244,2,37,1801,2018,1,2,8,2,Forsyth,TRUE,TRUE
1172244,3,37,1801,2018,1,2,4,1,Forsyth,TRUE,TRUE
1172244,4,37,1801,2018,1,2,4,1,Forsyth,TRUE,TRUE
1185684,1,37,1704,2018,1,2,49,2,Guilford,TRUE,FALSE
1185684,1,37,1704,2018,1,2,49,2,Guilford,TRUE,FALSE
1185684,2,37,1704,2018,1,2,21,1,Guilford,TRUE,FALSE
1185684,2,37,1704,2018,1,2,21,1,Guilford,TRUE,FALSE
1185684,3,37,1704,2018,1,2,4,2,Guilford,TRUE,FALSE
1188846,1,37,1701,2018,1,1,41,1,Guilford,TRUE,FALSE
1188846,1,37,1701,2018,1,1,41,1,Guilford,TRUE,FALSE
1188846,2,37,1701,2018,1,1,41,2,Guilford,TRUE,FALSE
1188846,3,37,1701,2018,1,1,10,2,Guilford,TRUE,FALSE
1188846,4,37,1701,2018,1,1,1,2,Guilford,TRUE,FALSE
1195937,1,37,1701,2018,1,1,31,1,Guilford,TRUE,FALSE
1195937,1,37,1701,2018,1,1,31,1,Guilford,TRUE,FALSE
1195937,2,37,1701,2018,1,1,31,2,Guilford,TRUE,FALSE
1195937,3,37,1701,2018,1,1,1,1,Guilford,TRUE,FALSE
1200830,1,37,1701,2018,1,1,32,1,Guilford,TRUE,FALSE
1200830,1,37,1701,2018,1,1,32,1,Guilford,TRUE,FALSE
1200830,2,37,1701,2018,1,1,32,2,Guilford,TRUE,FALSE
1200830,3,37,1701,2018,1,1,2,2,Guilford,TRUE,FALSE
1202651,1,37,1802,2018,2,1,34,2,Forsyth,TRUE,TRUE
1202651,1,37,1802,2018,2,1,34,2,Forsyth,TRUE,TRUE
1202651,2,37,1802,2018,2,1,4,2,Forsyth,TRUE,TRUE
1202651,3,37,1802,2018,2,1,32,1,Forsyth,TRUE,TRUE
1202651,3,37,1802,2018,2,1,32,1,Forsyth,TRUE,TRUE
1202731,1,37,1701,2018,1,1,39,1,Guilford,TRUE,FALSE
1202731,1,37,1701,2018,1,1,39,1,Guilford,TRUE,FALSE
1202731,2,37,1701,2018,1,1,35,2,Guilford,TRUE,FALSE
1202731,3,37,1701,2018,1,1,6,1,Guilford,TRUE,FALSE
1202731,4,37,1701,2018,1,1,2,2,Guilford,TRUE,FALSE
1218658,1,37,1302,2018,1,1,33,1,Durham,TRUE,FALSE
1218658,1,37,1302,2018,1,1,33,1,Durham,TRUE,FALSE
1218658,2,37,1302,2018,1,1,31,2,Durham,TRUE,FALSE
1218658,3,37,1302,2018,1,1,0,2,Durham,TRUE,FALSE
1221258,1,37,1301,2018,1,1,40,2,Durham,TRUE,FALSE
1221258,1,37,1301,2018,1,1,40,2,Durham,TRUE,FALSE
1221258,2,37,1301,2018,1,1,39,1,Durham,TRUE,FALSE
1221258,3,37,1301,2018,1,1,6,1,Durham,TRUE,FALSE
1221258,4,37,1301,2018,1,1,2,2,Durham,TRUE,FALSE
1221258,5,37,1301,2018,1,1,2,2,Durham,TRUE,FALSE
1224420,1,37,1802,2018,1,1,32,1,Forsyth,TRUE,FALSE
1224420,1,37,1802,2018,1,1,32,1,Forsyth,TRUE,FALSE
1224420,2,37,1802,2018,1,1,28,2,Forsyth,TRUE,FALSE
1224420,3,37,1802,2018,1,1,2,2,Forsyth,TRUE,FALSE
1226711,1,37,1801,2018,1,1,39,1,Forsyth,TRUE,FALSE
1226711,1,37,1801,2018,1,1,39,1,Forsyth,TRUE,FALSE
1226711,2,37,1801,2018,1,1,37,2,Forsyth,TRUE,FALSE
1226711,3,37,1801,2018,1,1,7,1,Forsyth,TRUE,FALSE
1226711,4,37,1801,2018,1,1,5,2,Forsyth,TRUE,FALSE
1226711,5,37,1801,2018,1,1,1,1,Forsyth,TRUE,FALSE
1229299,1,37,1704,2018,1,6,19,2,Guilford,TRUE,TRUE
1229299,1,37,1704,2018,1,6,19,2,Guilford,TRUE,TRUE
1229299,2,37,1704,2018,1,6,24,1,Guilford,TRUE,TRUE
1229299,3,37,1704,2018,1,6,2,2,Guilford,TRUE,TRUE
1229919,1,37,1702,2018,2,8,22,2,Guilford,TRUE,TRUE
1229919,1,37,1702,2018,2,8,22,2,Guilford,TRUE,TRUE
1229919,2,37,1702,2018,2,8,23,1,Guilford,TRUE,TRUE
1229919,3,37,1702,2018,2,8,4,1,Guilford,TRUE,TRUE
1229919,4,37,1702,2018,2,8,1,2,Guilford,TRUE,TRUE
1230243,1,37,1803,2018,1,1,32,2,Forsyth,TRUE,FALSE
1230243,1,37,1803,2018,1,1,32,2,Forsyth,TRUE,FALSE
1230243,2,37,1803,2018,1,1,5,1,Forsyth,TRUE,FALSE
1230243,3,37,1803,2018,1,1,2,2,Forsyth,TRUE,FALSE
1230243,4,37,1803,2018,1,1,0,1,Forsyth,TRUE,FALSE
1233955,1,37,1803,2018,1,1,28,1,Forsyth,TRUE,FALSE
1233955,1,37,1803,2018,1,1,28,1,Forsyth,TRUE,FALSE
1233955,2,37,1803,2018,1,1,28,2,Forsyth,TRUE,FALSE
1233955,3,37,1803,2018,1,1,2,1,Forsyth,TRUE,FALSE
1236868,1,37,1301,2018,1,1,34,2,Durham,TRUE,FALSE
1236868,1,37,1301,2018,1,1,34,2,Durham,TRUE,FALSE
1236868,2,37,1301,2018,1,1,32,1,Durham,TRUE,FALSE
1236868,3,37,1301,2018,1,1,1,1,Durham,TRUE,FALSE
1238224,1,37,1803,2018,3,1,37,2,Forsyth,TRUE,FALSE
1238224,1,37,1803,2018,3,1,37,2,Forsyth,TRUE,FALSE
1238224,2,37,1803,2018,3,1,7,2,Forsyth,TRUE,FALSE
1238224,3,37,1803,2018,3,1,4,2,Forsyth,TRUE,FALSE
1239336,1,37,1301,2018,1,1,35,2,Durham,TRUE,FALSE
1239336,1,37,1301,2018,1,1,35,2,Durham,TRUE,FALSE
1239336,2,37,1301,2018,1,2,46,1,Durham,TRUE,FALSE
1239336,3,37,1301,2018,1,9,5,2,Durham,TRUE,FALSE
1239336,4,37,1301,2018,1,9,1,2,Durham,TRUE,FALSE
1239336,5,37,1301,2018,1,2,48,2,Durham,TRUE,FALSE
1242207,1,37,1801,2018,1,1,36,2,Forsyth,TRUE,FALSE
1242207,1,37,1801,2018,1,1,36,2,Forsyth,TRUE,FALSE
1242207,2,37,1801,2018,1,1,36,1,Forsyth,TRUE,FALSE
1242207,3,37,1801,2018,1,1,9,1,Forsyth,TRUE,FALSE
1242207,4,37,1801,2018,1,1,6,2,Forsyth,TRUE,FALSE
1242207,5,37,1801,2018,1,1,4,2,Forsyth,TRUE,FALSE
1242207,6,37,1801,2018,1,1,2,1,Forsyth,TRUE,FALSE
1243307,1,37,1701,2018,1,1,43,1,Guilford,TRUE,TRUE
1243307,1,37,1701,2018,1,1,43,1,Guilford,TRUE,TRUE
1243307,2,37,1701,2018,1,1,43,2,Guilford,TRUE,TRUE
1243307,3,37,1701,2018,1,1,14,1,Guilford,TRUE,TRUE
1243307,4,37,1701,2018,1,1,10,2,Guilford,TRUE,TRUE
1243307,5,37,1701,2018,1,1,8,2,Guilford,TRUE,TRUE
1243307,6,37,1701,2018,1,1,4,2,Guilford,TRUE,TRUE
1243307,7,37,1701,2018,1,1,1,2,Guilford,TRUE,TRUE
1251066,1,37,1703,2018,1,1,31,2,Guilford,TRUE,TRUE
1251066,1,37,1703,2018,1,1,31,2,Guilford,TRUE,TRUE
1251066,2,37,1703,2018,1,1,2,2,Guilford,TRUE,TRUE
1265423,1,37,1802,2018,2,8,45,2,Forsyth,TRUE,TRUE
1265423,1,37,1802,2018,2,8,45,2,Forsyth,TRUE,TRUE
1265423,2,37,1802,2018,2,8,42,1,Forsyth,TRUE,TRUE
1265423,3,37,1802,2018,2,8,14,1,Forsyth,TRUE,TRUE
1265423,4,37,1802,2018,2,8,7,2,Forsyth,TRUE,TRUE
1265423,5,37,1802,2018,2,9,0,2,Forsyth,TRUE,TRUE
1268649,1,37,1802,2018,1,1,41,1,Forsyth,TRUE,FALSE
1268649,1,37,1802,2018,1,1,41,1,Forsyth,TRUE,FALSE
1268649,2,37,1802,2018,1,1,41,2,Forsyth,TRUE,FALSE
1268649,3,37,1802,2018,1,1,6,1,Forsyth,TRUE,FALSE
1268649,4,37,1802,2018,1,1,5,1,Forsyth,TRUE,FALSE
